6.52004	1.666042	2.682292e-01
13.354	2.582056	1.822917e-02
21.003	1.366387	-1.067708e-01
43.9196	1.899911	1.822917e-02
51.57	1.415702	2.682292e-01
58.4022	0.833978	-1.067708e-01
91.4031	2.183533	1.822917e-02
98.2364	1.883052	-1.380208e-01
107.486	1.699761	1.822917e-02
114.32	1.499508	-1.692708e-01
130.403	1.349626	2.682292e-01
154.936	2.482850	1.822917e-02
170.235	1.717134	-1.067708e-01
201.602	1.484155	2.682292e-01
216.902	1.900244	-1.692708e-01
237.402	2.149894	1.822917e-02
265.551	1.501412	-1.692708e-01
281.636	1.565450	2.682292e-01
308.602	1.866478	2.682292e-01
315.436	1.549352	-1.067708e-01
329.919	1.865575	-1.692708e-01
336.752	2.250285	-1.692708e-01
346.001	2.351081	-1.380208e-01
356.87	2.282024	-1.692708e-01
