Trial,Block,Endowment,Earned,Choice,Offer,Prop_Endowment
1,3,32,8,1,8,0.25
2,2,16,4,1,4,0.25
5,3,32,8,1,8,0.25
6,2,32,16,1,16,0.5
7,2,16,4,1,4,0.25
9,3,16,8,1,8,0.5
12,2,16,4,1,4,0.25
14,3,16,8,1,8,0.5
15,2,16,4,1,4,0.25
16,3,16,2,1,2,0.125
17,2,16,4,1,4,0.25
18,3,16,8,1,8,0.5
19,3,32,16,1,16,0.5
21,3,16,4,1,4,0.25
22,3,32,8,1,8,0.25
25,2,16,8,1,8,0.5
26,3,16,4,1,4,0.25
30,2,16,8,1,8,0.5
35,2,16,4,1,4,0.25
37,2,16,8,1,8,0.5
38,2,32,16,1,16,0.5
40,3,32,8,1,8,0.25
42,3,32,16,1,16,0.5
44,3,32,16,1,16,0.5
48,2,16,8,1,8,0.5
1,3,32,3,1,3,0.09375
2,2,16,8,1,8,0.5
3,3,16,2,1,2,0.125
6,2,16,8,1,8,0.5
9,2,16,2,1,2,0.125
10,2,16,1,1,1,0.0625
12,2,16,2,1,2,0.125
16,2,16,1,1,1,0.0625
19,2,32,8,1,8,0.25
20,3,16,4,1,4,0.25
23,2,32,2,1,2,0.0625
26,3,16,1,1,1,0.0625
28,2,16,2,1,2,0.125
30,2,32,8,1,8,0.25
32,3,16,8,1,8,0.5
33,2,16,4,1,4,0.25
35,3,16,8,1,8,0.5
36,3,16,2,1,2,0.125
37,3,32,8,1,8,0.25
38,2,16,4,1,4,0.25
41,3,32,8,1,8,0.25
42,2,32,2,1,2,0.0625
46,3,32,8,1,8,0.25
47,3,16,1,1,1,0.0625
48,2,32,8,1,8,0.25
