Trial,Block,Endowment,Earned,Choice,Offer,Prop_Endowment
2,2,32,16,1,16,0.5
3,3,32,3,1,3,0.09375
5,3,32,16,1,16,0.5
8,3,16,8,1,8,0.5
10,2,32,8,1,8,0.25
12,3,16,4,1,4,0.25
13,2,32,8,1,8,0.25
15,3,16,8,1,8,0.5
16,3,16,4,1,4,0.25
18,3,32,3,1,3,0.09375
19,3,32,16,1,16,0.5
21,2,16,8,1,8,0.5
24,2,32,16,1,16,0.5
26,2,32,8,1,8,0.25
27,3,16,4,1,4,0.25
28,3,32,8,1,8,0.25
30,3,32,8,1,8,0.25
32,2,16,8,1,8,0.5
33,3,16,8,1,8,0.5
34,2,32,8,1,8,0.25
37,2,16,4,1,4,0.25
41,2,32,8,1,8,0.25
42,3,32,8,1,8,0.25
46,2,16,8,1,8,0.5
4,2,32,16,1,16,0.5
6,2,16,4,1,4,0.25
10,3,16,4,1,4,0.25
11,2,32,16,1,16,0.5
12,3,32,3,1,3,0.09375
14,2,16,8,1,8,0.5
15,2,16,2,1,2,0.125
16,3,16,8,1,8,0.5
17,3,32,16,1,16,0.5
21,2,32,16,1,16,0.5
22,2,16,2,1,2,0.125
23,3,16,8,1,8,0.5
25,2,16,4,1,4,0.25
30,2,32,3,1,3,0.09375
31,3,16,1,1,1,0.0625
32,3,16,2,1,2,0.125
34,2,16,1,1,1,0.0625
40,3,32,16,1,16,0.5
43,2,32,2,1,2,0.0625
45,3,16,2,1,2,0.125
47,3,32,16,1,16,0.5
48,3,32,2,1,2,0.0625
