Trial,Block,Endowment,Earned,Choice,Offer,Prop_Endowment
36,2,16,0,0,1,0.0625
38,2,16,0,0,1,0.0625
40,2,32,0,0,3,0.09375
43,3,16,0,0,1,0.0625
44,2,16,0,0,1,0.0625
46,3,32,0,0,2,0.0625
48,3,16,0,0,8,0.5
4,2,32,0,0,3,0.09375
5,3,32,0,0,8,0.25
8,2,32,0,0,16,0.5
11,3,16,0,0,4,0.25
12,3,16,0,0,8,0.5
13,2,16,0,0,1,0.0625
14,3,32,0,0,16,0.5
15,3,32,0,0,8,0.25
21,3,32,0,0,2,0.0625
25,2,32,0,0,3,0.09375
28,2,32,0,0,3,0.09375
30,2,16,0,0,4,0.25
32,2,32,0,0,8,0.25
33,3,32,0,0,2,0.0625
34,2,16,0,0,1,0.0625
35,2,32,0,0,3,0.09375
40,3,32,0,0,2,0.0625
42,3,16,0,0,8,0.5
44,2,16,0,0,1,0.0625
46,3,16,0,0,8,0.5
48,3,32,0,0,3,0.09375
