Trial,Block,Endowment,Earned,Choice,Offer,Prop_Endowment
2,2,32,16,1,16,0.5
4,2,16,8,1,8,0.5
8,3,16,8,1,8,0.5
9,3,32,16,1,16,0.5
13,3,32,8,1,8,0.25
17,3,16,8,1,8,0.5
19,2,32,8,1,8,0.25
20,2,16,8,1,8,0.5
21,2,32,16,1,16,0.5
23,2,32,8,1,8,0.25
24,3,16,8,1,8,0.5
26,3,32,16,1,16,0.5
28,2,16,4,1,4,0.25
30,2,32,8,1,8,0.25
34,2,32,8,1,8,0.25
35,2,32,16,1,16,0.5
38,2,32,16,1,16,0.5
40,3,16,4,1,4,0.25
41,3,16,8,1,8,0.5
42,3,16,4,1,4,0.25
45,3,16,4,1,4,0.25
1,3,32,16,1,16,0.5
2,2,32,8,1,8,0.25
3,2,16,1,1,1,0.0625
6,3,32,8,1,8,0.25
8,2,16,1,1,1,0.0625
9,2,32,8,1,8,0.25
11,3,16,1,1,1,0.0625
17,3,32,2,1,2,0.0625
18,2,16,2,1,2,0.125
22,3,16,2,1,2,0.125
26,3,32,8,1,8,0.25
33,2,32,2,1,2,0.0625
36,3,16,1,1,1,0.0625
37,2,16,8,1,8,0.5
39,2,32,8,1,8,0.25
43,3,32,16,1,16,0.5
44,2,16,2,1,2,0.125
45,2,16,2,1,2,0.125
48,3,32,2,1,2,0.0625
