Trial,Block,Endowment,Earned,Choice,Offer,Prop_Endowment
2,2,16,8,1,8,0.5
6,3,32,16,1,16,0.5
7,3,16,4,1,4,0.25
8,3,16,2,1,2,0.125
9,2,32,16,1,16,0.5
12,3,32,8,1,8,0.25
13,3,16,8,1,8,0.5
14,2,32,16,1,16,0.5
15,3,16,4,1,4,0.25
16,2,32,16,1,16,0.5
17,2,32,16,1,16,0.5
18,3,16,4,1,4,0.25
22,3,32,8,1,8,0.25
23,3,16,8,1,8,0.5
26,3,32,16,1,16,0.5
30,2,32,8,1,8,0.25
32,2,32,16,1,16,0.5
35,2,32,8,1,8,0.25
39,3,32,8,1,8,0.25
40,3,16,8,1,8,0.5
45,3,32,16,1,16,0.5
3,2,16,2,1,2,0.125
4,3,16,1,1,1,0.0625
5,2,32,8,1,8,0.25
6,2,16,8,1,8,0.5
7,2,32,16,1,16,0.5
10,3,16,4,1,4,0.25
11,2,16,2,1,2,0.125
15,2,32,8,1,8,0.25
17,2,32,3,1,3,0.09375
20,3,16,4,1,4,0.25
21,3,16,4,1,4,0.25
23,2,16,2,1,2,0.125
24,3,32,2,1,2,0.0625
25,2,32,3,1,3,0.09375
27,3,16,2,1,2,0.125
29,3,32,3,1,3,0.09375
31,2,32,2,1,2,0.0625
33,2,16,8,1,8,0.5
35,3,32,2,1,2,0.0625
37,3,32,16,1,16,0.5
44,3,32,2,1,2,0.0625
45,2,16,1,1,1,0.0625
47,3,32,8,1,8,0.25
