Trial,Block,Endowment,Earned,Choice,Offer,Prop_Endowment
2,3,16,0,0,8,0.5
4,3,32,0,0,8,0.25
5,2,32,0,0,3,0.09375
7,3,32,0,0,3,0.09375
9,2,32,0,0,16,0.5
10,2,32,0,0,16,0.5
18,2,16,0,0,2,0.125
19,2,32,0,0,16,0.5
20,3,16,0,0,4,0.25
22,3,32,0,0,3,0.09375
26,2,16,0,0,1,0.0625
27,2,32,0,0,2,0.0625
33,3,16,0,0,1,0.0625
36,2,32,0,0,2,0.0625
41,3,32,0,0,2,0.0625
42,2,16,0,0,2,0.125
43,3,16,0,0,4,0.25
44,3,16,0,0,1,0.0625
45,3,16,0,0,1,0.0625
1,2,16,0,0,2,0.125
2,3,32,0,0,2,0.0625
4,3,16,0,0,2,0.125
6,2,32,0,0,16,0.5
7,3,16,0,0,2,0.125
8,2,16,0,0,4,0.25
14,3,16,0,0,4,0.25
18,2,16,0,0,8,0.5
20,2,16,0,0,2,0.125
23,3,32,0,0,16,0.5
24,2,32,0,0,8,0.25
27,2,32,0,0,2,0.0625
28,3,32,0,0,16,0.5
29,2,16,0,0,8,0.5
30,3,32,0,0,8,0.25
31,2,32,0,0,2,0.0625
36,2,16,0,0,8,0.5
41,3,16,0,0,2,0.125
42,3,32,0,0,8,0.25
43,2,32,0,0,2,0.0625
45,3,32,0,0,8,0.25
