Trial,Block,Endowment,Earned,Choice,Offer,Prop_Endowment
1,3,32,8,1,8,0.25
3,2,32,16,1,16,0.5
4,2,32,16,1,16,0.5
10,3,16,2,1,2,0.125
12,3,16,4,1,4,0.25
15,2,16,8,1,8,0.5
17,3,16,4,1,4,0.25
19,3,16,8,1,8,0.5
21,2,16,8,1,8,0.5
22,3,32,8,1,8,0.25
23,3,16,8,1,8,0.5
24,2,32,16,1,16,0.5
26,2,32,8,1,8,0.25
27,2,32,8,1,8,0.25
30,3,16,8,1,8,0.5
31,3,16,4,1,4,0.25
33,2,32,8,1,8,0.25
36,3,16,8,1,8,0.5
37,3,32,16,1,16,0.5
38,2,32,8,1,8,0.25
41,2,16,4,1,4,0.25
42,3,32,16,1,16,0.5
43,2,32,8,1,8,0.25
47,2,16,8,1,8,0.5
1,2,16,2,1,2,0.125
2,2,32,8,1,8,0.25
5,3,16,4,1,4,0.25
7,2,16,1,1,1,0.0625
9,2,16,1,1,1,0.0625
10,2,32,2,1,2,0.0625
13,2,16,8,1,8,0.5
14,2,32,3,1,3,0.09375
18,2,16,8,1,8,0.5
19,3,16,8,1,8,0.5
20,2,32,16,1,16,0.5
22,3,16,4,1,4,0.25
23,2,16,2,1,2,0.125
24,2,16,4,1,4,0.25
25,2,16,4,1,4,0.25
27,3,16,8,1,8,0.5
28,3,32,3,1,3,0.09375
30,2,32,2,1,2,0.0625
31,3,16,1,1,1,0.0625
33,2,32,2,1,2,0.0625
35,3,16,1,1,1,0.0625
36,3,32,2,1,2,0.0625
40,3,16,4,1,4,0.25
41,3,32,16,1,16,0.5
46,3,32,3,1,3,0.09375
47,3,16,8,1,8,0.5
48,3,16,2,1,2,0.125
