Trial,Block,Endowment,Earned,Choice,Offer,Prop_Endowment
2,3,16,0,0,1,0.0625
3,3,16,0,0,2,0.125
5,2,32,0,0,16,0.5
6,3,32,0,0,3,0.09375
7,3,16,0,0,4,0.25
8,3,16,0,0,4,0.25
9,2,16,0,0,2,0.125
10,3,32,0,0,2,0.0625
11,3,16,0,0,4,0.25
12,2,16,0,0,2,0.125
13,2,32,0,0,2,0.0625
14,2,32,0,0,2,0.0625
15,3,16,0,0,4,0.25
16,2,32,0,0,3,0.09375
18,2,16,0,0,2,0.125
20,3,16,0,0,1,0.0625
23,2,16,0,0,1,0.0625
24,2,16,0,0,2,0.125
25,2,32,0,0,3,0.09375
26,3,16,0,0,2,0.125
27,3,16,0,0,4,0.25
30,2,32,0,0,2,0.0625
31,3,32,0,0,2,0.0625
33,2,32,0,0,2,0.0625
34,2,16,0,0,4,0.25
37,3,32,0,0,2,0.0625
38,3,32,0,0,3,0.09375
39,2,16,0,0,1,0.0625
42,3,32,0,0,3,0.09375
43,3,16,0,0,2,0.125
44,3,16,0,0,4,0.25
45,3,32,0,0,2,0.0625
1,2,32,0,0,8,0.25
2,2,16,0,0,1,0.0625
3,2,32,0,0,8,0.25
4,2,32,0,0,3,0.09375
5,3,32,0,0,2,0.0625
6,3,16,0,0,8,0.5
7,2,16,0,0,8,0.5
8,2,16,0,0,8,0.5
9,3,16,0,0,1,0.0625
11,3,32,0,0,3,0.09375
14,3,32,0,0,2,0.0625
16,3,16,0,0,1,0.0625
19,3,32,0,0,3,0.09375
21,3,32,0,0,16,0.5
22,2,16,0,0,2,0.125
23,2,32,0,0,8,0.25
25,2,16,0,0,1,0.0625
26,2,32,0,0,2,0.0625
29,3,32,0,0,8,0.25
30,3,32,0,0,3,0.09375
31,2,32,0,0,16,0.5
33,2,16,0,0,8,0.5
34,2,32,0,0,2,0.0625
35,2,16,0,0,4,0.25
36,3,16,0,0,8,0.5
37,2,32,0,0,3,0.09375
38,3,16,0,0,2,0.125
40,3,32,0,0,16,0.5
41,2,32,0,0,2,0.0625
42,2,32,0,0,16,0.5
44,3,32,0,0,16,0.5
46,3,32,0,0,8,0.25
47,3,16,0,0,1,0.0625
48,3,16,0,0,4,0.25
