Trial,Block,Endowment,Earned,Choice,Offer,Prop_Endowment
1,3,16,0,0,1,0.0625
2,3,16,0,0,1,0.0625
3,2,32,0,0,8,0.25
6,3,16,0,0,4,0.25
7,2,32,0,0,16,0.5
8,3,16,0,0,2,0.125
11,2,16,0,0,1,0.0625
12,3,16,0,0,1,0.0625
13,3,16,0,0,2,0.125
14,2,32,0,0,8,0.25
18,3,16,0,0,8,0.5
19,3,16,0,0,8,0.5
20,2,32,0,0,8,0.25
22,3,16,0,0,4,0.25
24,3,32,0,0,3,0.09375
26,3,16,0,0,8,0.5
27,2,32,0,0,2,0.0625
30,3,32,0,0,16,0.5
32,2,32,0,0,16,0.5
33,2,32,0,0,2,0.0625
36,2,32,0,0,3,0.09375
37,2,16,0,0,1,0.0625
38,3,32,0,0,3,0.09375
41,2,16,0,0,8,0.5
44,3,16,0,0,8,0.5
45,3,32,0,0,8,0.25
46,2,16,0,0,2,0.125
47,2,16,0,0,8,0.5
48,2,32,0,0,8,0.25
