Trial,Block,Endowment,Earned,Choice,Offer,Prop_Endowment
1,3,16,2,1,2,0.125
2,3,16,8,1,8,0.5
3,3,32,8,1,8,0.25
4,3,16,1,1,1,0.0625
5,3,32,8,1,8,0.25
6,3,32,8,1,8,0.25
7,3,32,2,1,2,0.0625
8,2,32,16,1,16,0.5
9,3,32,2,1,2,0.0625
10,3,32,3,1,3,0.09375
11,2,32,2,1,2,0.0625
12,2,32,16,1,16,0.5
13,2,16,2,1,2,0.125
14,2,32,3,1,3,0.09375
15,2,32,8,1,8,0.25
16,2,16,8,1,8,0.5
17,2,32,8,1,8,0.25
18,2,32,16,1,16,0.5
19,2,16,2,1,2,0.125
20,2,32,8,1,8,0.25
21,2,16,4,1,4,0.25
22,2,16,2,1,2,0.125
23,3,16,4,1,4,0.25
24,2,32,2,1,2,0.0625
25,3,32,2,1,2,0.0625
26,3,16,4,1,4,0.25
27,2,16,8,1,8,0.5
28,3,32,16,1,16,0.5
29,3,32,16,1,16,0.5
30,2,32,2,1,2,0.0625
31,3,16,2,1,2,0.125
32,3,16,2,1,2,0.125
33,3,32,3,1,3,0.09375
34,2,32,16,1,16,0.5
35,3,32,2,1,2,0.0625
36,3,16,8,1,8,0.5
37,3,32,3,1,3,0.09375
38,2,16,2,1,2,0.125
39,3,16,1,1,1,0.0625
40,2,16,1,1,1,0.0625
41,2,16,4,1,4,0.25
42,3,16,8,1,8,0.5
43,2,32,3,1,3,0.09375
44,3,32,8,1,8,0.25
45,2,16,4,1,4,0.25
46,3,32,16,1,16,0.5
47,2,16,1,1,1,0.0625
48,2,16,1,1,1,0.0625
3,3,32,8,1,8,0.25
4,2,16,1,1,1,0.0625
8,3,16,8,1,8,0.5
10,2,32,8,1,8,0.25
11,3,32,2,1,2,0.0625
12,3,32,16,1,16,0.5
15,2,16,4,1,4,0.25
17,3,16,2,1,2,0.125
18,2,16,8,1,8,0.5
19,3,16,8,1,8,0.5
23,2,16,4,1,4,0.25
25,3,32,8,1,8,0.25
26,3,32,3,1,3,0.09375
28,3,16,8,1,8,0.5
30,3,16,4,1,4,0.25
31,3,32,2,1,2,0.0625
33,2,16,1,1,1,0.0625
36,2,16,4,1,4,0.25
37,2,32,3,1,3,0.09375
38,2,32,8,1,8,0.25
39,3,32,2,1,2,0.0625
40,3,16,1,1,1,0.0625
41,3,32,3,1,3,0.09375
42,2,32,16,1,16,0.5
43,2,32,2,1,2,0.0625
45,2,16,8,1,8,0.5
46,2,16,8,1,8,0.5
48,3,16,4,1,4,0.25
