Trial,Block,Endowment,Earned,Choice,Offer,Prop_Endowment
1,2,32,8,1,8,0.25
3,3,32,8,1,8,0.25
5,2,32,16,1,16,0.5
8,2,32,16,1,16,0.5
10,3,16,8,1,8,0.5
11,2,16,4,1,4,0.25
12,2,32,16,1,16,0.5
13,3,32,16,1,16,0.5
15,3,32,8,1,8,0.25
16,3,16,4,1,4,0.25
17,2,16,4,1,4,0.25
19,3,16,4,1,4,0.25
21,3,32,8,1,8,0.25
23,3,32,16,1,16,0.5
28,2,16,8,1,8,0.5
33,3,32,16,1,16,0.5
34,3,32,8,1,8,0.25
37,2,32,16,1,16,0.5
39,3,32,16,1,16,0.5
42,2,16,4,1,4,0.25
44,2,32,8,1,8,0.25
47,2,32,8,1,8,0.25
1,3,32,8,1,8,0.25
2,2,16,8,1,8,0.5
3,3,16,2,1,2,0.125
7,3,32,16,1,16,0.5
8,3,32,3,1,3,0.09375
9,3,32,2,1,2,0.0625
11,2,32,3,1,3,0.09375
13,2,16,4,1,4,0.25
15,2,32,8,1,8,0.25
18,2,16,8,1,8,0.5
20,3,16,8,1,8,0.5
23,2,32,3,1,3,0.09375
24,2,16,4,1,4,0.25
25,3,16,2,1,2,0.125
27,2,16,1,1,1,0.0625
29,3,16,4,1,4,0.25
31,2,32,2,1,2,0.0625
32,2,16,1,1,1,0.0625
33,3,32,3,1,3,0.09375
34,3,16,8,1,8,0.5
35,2,16,8,1,8,0.5
36,2,32,16,1,16,0.5
37,3,32,16,1,16,0.5
38,3,32,2,1,2,0.0625
40,2,32,8,1,8,0.25
47,3,32,8,1,8,0.25
48,3,32,3,1,3,0.09375
