Trial,Block,Endowment,Earned,Choice,Offer,Prop_Endowment
1,2,32,2,1,2,0.0625
2,2,32,2,1,2,0.0625
3,3,32,8,1,8,0.25
4,3,32,3,1,3,0.09375
5,2,16,4,1,4,0.25
7,2,16,1,1,1,0.0625
8,3,16,1,1,1,0.0625
9,2,16,2,1,2,0.125
10,2,32,8,1,8,0.25
11,2,16,2,1,2,0.125
12,3,32,8,1,8,0.25
13,2,16,2,1,2,0.125
14,3,16,8,1,8,0.5
15,2,16,8,1,8,0.5
17,2,16,8,1,8,0.5
18,3,32,3,1,3,0.09375
19,3,32,3,1,3,0.09375
20,3,16,4,1,4,0.25
21,2,16,4,1,4,0.25
22,2,16,1,1,1,0.0625
23,2,16,8,1,8,0.5
24,2,32,3,1,3,0.09375
25,3,16,8,1,8,0.5
26,3,16,4,1,4,0.25
27,3,16,8,1,8,0.5
28,2,16,1,1,1,0.0625
29,3,16,2,1,2,0.125
30,3,16,8,1,8,0.5
31,2,32,16,1,16,0.5
32,3,16,8,1,8,0.5
33,2,32,8,1,8,0.25
34,3,32,2,1,2,0.0625
35,3,16,4,1,4,0.25
36,2,32,16,1,16,0.5
37,2,16,2,1,2,0.125
38,2,16,8,1,8,0.5
39,2,32,2,1,2,0.0625
40,3,16,4,1,4,0.25
41,3,32,16,1,16,0.5
42,3,32,3,1,3,0.09375
43,2,32,8,1,8,0.25
44,3,32,3,1,3,0.09375
45,3,32,2,1,2,0.0625
47,3,32,2,1,2,0.0625
48,2,16,4,1,4,0.25
3,3,16,8,1,8,0.5
5,3,16,1,1,1,0.0625
6,3,32,3,1,3,0.09375
8,2,16,1,1,1,0.0625
9,3,32,8,1,8,0.25
10,3,16,1,1,1,0.0625
11,2,16,2,1,2,0.125
14,2,16,1,1,1,0.0625
15,3,16,4,1,4,0.25
17,3,16,2,1,2,0.125
18,2,32,8,1,8,0.25
20,2,16,8,1,8,0.5
23,3,32,16,1,16,0.5
24,3,16,1,1,1,0.0625
25,2,16,1,1,1,0.0625
26,2,16,8,1,8,0.5
28,3,16,4,1,4,0.25
31,2,32,8,1,8,0.25
32,2,32,16,1,16,0.5
34,2,16,2,1,2,0.125
38,2,32,2,1,2,0.0625
39,2,32,8,1,8,0.25
46,2,32,2,1,2,0.0625
