Trial,Block,Endowment,Earned,Choice,Offer,Prop_Endowment
1,2,16,1,1,1,0.0625
2,3,32,3,1,3,0.09375
3,3,16,2,1,2,0.125
4,3,16,8,1,8,0.5
5,2,16,8,1,8,0.5
6,3,32,8,1,8,0.25
7,3,16,1,1,1,0.0625
8,3,32,2,1,2,0.0625
9,2,16,2,1,2,0.125
10,2,16,2,1,2,0.125
11,2,16,4,1,4,0.25
12,3,16,4,1,4,0.25
13,2,32,2,1,2,0.0625
14,2,16,8,1,8,0.5
15,3,16,8,1,8,0.5
16,3,32,8,1,8,0.25
17,3,16,2,1,2,0.125
18,3,32,8,1,8,0.25
19,3,32,16,1,16,0.5
20,3,32,16,1,16,0.5
21,3,16,2,1,2,0.125
22,2,16,8,1,8,0.5
23,3,32,2,1,2,0.0625
24,2,16,4,1,4,0.25
25,2,32,8,1,8,0.25
26,2,16,2,1,2,0.125
27,2,32,2,1,2,0.0625
28,3,32,2,1,2,0.0625
29,3,16,8,1,8,0.5
30,2,16,8,1,8,0.5
31,2,16,2,1,2,0.125
32,3,16,4,1,4,0.25
33,3,32,3,1,3,0.09375
34,2,32,8,1,8,0.25
35,3,32,2,1,2,0.0625
36,2,16,1,1,1,0.0625
37,3,32,8,1,8,0.25
38,2,16,2,1,2,0.125
39,3,16,8,1,8,0.5
40,2,16,4,1,4,0.25
41,2,32,2,1,2,0.0625
42,2,32,16,1,16,0.5
43,2,32,16,1,16,0.5
44,2,32,3,1,3,0.09375
45,3,32,3,1,3,0.09375
46,2,16,1,1,1,0.0625
47,2,32,8,1,8,0.25
48,3,16,1,1,1,0.0625
1,2,16,2,1,2,0.125
2,3,32,3,1,3,0.09375
3,3,16,8,1,8,0.5
4,3,32,8,1,8,0.25
5,3,16,8,1,8,0.5
6,2,16,4,1,4,0.25
7,2,16,8,1,8,0.5
8,3,32,16,1,16,0.5
9,2,32,8,1,8,0.25
10,2,32,16,1,16,0.5
15,3,16,4,1,4,0.25
16,2,16,1,1,1,0.0625
18,2,16,2,1,2,0.125
21,3,32,8,1,8,0.25
22,2,32,16,1,16,0.5
25,3,32,16,1,16,0.5
28,3,32,2,1,2,0.0625
29,2,32,8,1,8,0.25
30,3,32,3,1,3,0.09375
31,3,16,8,1,8,0.5
33,3,32,8,1,8,0.25
34,3,16,1,1,1,0.0625
35,3,32,3,1,3,0.09375
37,2,16,2,1,2,0.125
38,2,32,16,1,16,0.5
42,2,32,2,1,2,0.0625
44,3,16,2,1,2,0.125
46,2,16,4,1,4,0.25
