Trial,Block,Endowment,Earned,Choice,Offer,Prop_Endowment
2,3,32,0,0,8,0.25
6,3,16,0,0,1,0.0625
8,2,32,0,0,8,0.25
13,3,16,0,0,2,0.125
14,2,16,0,0,8,0.5
16,2,16,0,0,8,0.5
19,2,16,0,0,4,0.25
21,3,32,0,0,3,0.09375
23,2,16,0,0,2,0.125
25,2,16,0,0,4,0.25
26,2,32,0,0,16,0.5
27,3,32,0,0,3,0.09375
28,3,16,0,0,4,0.25
30,3,16,0,0,1,0.0625
32,2,16,0,0,1,0.0625
34,2,16,0,0,4,0.25
35,2,16,0,0,2,0.125
36,3,32,0,0,16,0.5
38,3,32,0,0,8,0.25
39,2,32,0,0,2,0.0625
41,3,16,0,0,2,0.125
44,2,16,0,0,2,0.125
45,2,32,0,0,3,0.09375
47,3,16,0,0,4,0.25
48,2,16,0,0,8,0.5
