Trial,Block,Endowment,Earned,Choice,Offer,Prop_Endowment
3,3,32,8,1,8,0.25
4,2,32,8,1,8,0.25
5,3,16,8,1,8,0.5
8,3,16,8,1,8,0.5
10,2,32,8,1,8,0.25
11,2,16,4,1,4,0.25
15,3,16,4,1,4,0.25
16,3,16,8,1,8,0.5
17,3,16,2,1,2,0.125
18,2,32,16,1,16,0.5
22,3,32,2,1,2,0.0625
26,2,16,1,1,1,0.0625
27,3,16,4,1,4,0.25
31,3,16,8,1,8,0.5
33,2,32,16,1,16,0.5
34,2,16,8,1,8,0.5
35,2,16,4,1,4,0.25
36,2,16,4,1,4,0.25
39,3,32,16,1,16,0.5
40,2,16,8,1,8,0.5
41,2,16,8,1,8,0.5
42,3,32,16,1,16,0.5
43,3,16,4,1,4,0.25
45,3,32,8,1,8,0.25
2,2,16,1,1,1,0.0625
3,3,32,8,1,8,0.25
9,2,16,1,1,1,0.0625
10,2,32,8,1,8,0.25
12,2,16,4,1,4,0.25
13,3,32,3,1,3,0.09375
15,3,16,4,1,4,0.25
16,3,16,8,1,8,0.5
18,2,32,16,1,16,0.5
20,3,32,2,1,2,0.0625
21,2,32,3,1,3,0.09375
30,2,16,2,1,2,0.125
31,3,16,8,1,8,0.5
39,3,32,16,1,16,0.5
40,2,16,8,1,8,0.5
41,2,16,8,1,8,0.5
46,2,16,2,1,2,0.125
