Trial,Block,Endowment,Earned,Choice,Offer,Prop_Endowment
1,2,32,16,1,16,0.5
2,3,16,8,1,8,0.5
15,2,32,16,1,16,0.5
18,2,16,2,1,2,0.125
19,3,32,16,1,16,0.5
21,2,32,16,1,16,0.5
22,3,32,16,1,16,0.5
24,2,16,2,1,2,0.125
26,3,16,4,1,4,0.25
27,2,32,3,1,3,0.09375
31,3,32,16,1,16,0.5
32,3,32,16,1,16,0.5
33,2,32,8,1,8,0.25
35,2,16,8,1,8,0.5
36,2,16,1,1,1,0.0625
37,2,16,4,1,4,0.25
38,3,16,1,1,1,0.0625
39,2,16,8,1,8,0.5
41,2,32,16,1,16,0.5
42,3,32,16,1,16,0.5
2,2,32,3,1,3,0.09375
9,2,16,4,1,4,0.25
13,3,16,8,1,8,0.5
14,3,32,2,1,2,0.0625
17,2,32,2,1,2,0.0625
19,3,32,8,1,8,0.25
24,3,16,1,1,1,0.0625
25,2,32,8,1,8,0.25
29,3,16,2,1,2,0.125
30,2,16,8,1,8,0.5
32,2,32,3,1,3,0.09375
34,3,16,2,1,2,0.125
35,3,32,8,1,8,0.25
37,3,16,2,1,2,0.125
40,3,16,8,1,8,0.5
46,3,16,4,1,4,0.25
47,2,32,8,1,8,0.25
48,3,16,1,1,1,0.0625
