Trial,Block,Endowment,Earned,Choice,Offer,Prop_Endowment
2,3,32,0,0,3,0.09375
3,2,16,0,0,2,0.125
5,2,16,0,0,2,0.125
7,2,16,0,0,1,0.0625
9,2,16,0,0,2,0.125
10,3,32,0,0,2,0.0625
11,2,16,0,0,1,0.0625
14,3,16,0,0,2,0.125
15,2,16,0,0,2,0.125
18,3,16,0,0,1,0.0625
20,3,16,0,0,1,0.0625
22,2,16,0,0,1,0.0625
23,3,32,0,0,3,0.09375
27,2,16,0,0,1,0.0625
28,2,32,0,0,2,0.0625
31,3,32,0,0,2,0.0625
32,2,16,0,0,2,0.125
34,2,32,0,0,2,0.0625
36,3,16,0,0,2,0.125
39,3,32,0,0,3,0.09375
41,2,32,0,0,3,0.09375
42,3,16,0,0,1,0.0625
44,3,32,0,0,3,0.09375
46,3,16,0,0,1,0.0625
1,3,32,0,0,2,0.0625
5,2,16,0,0,8,0.5
7,2,16,0,0,4,0.25
11,3,16,0,0,1,0.0625
12,3,16,0,0,1,0.0625
13,2,32,0,0,16,0.5
15,2,16,0,0,1,0.0625
18,2,16,0,0,1,0.0625
21,3,32,0,0,3,0.09375
23,3,32,0,0,2,0.0625
24,3,32,0,0,8,0.25
27,3,32,0,0,8,0.25
31,2,32,0,0,3,0.09375
32,2,16,0,0,2,0.125
36,3,32,0,0,16,0.5
37,3,16,0,0,2,0.125
38,3,16,0,0,2,0.125
39,2,16,0,0,4,0.25
40,3,32,0,0,8,0.25
41,2,32,0,0,16,0.5
43,2,16,0,0,2,0.125
44,3,32,0,0,8,0.25
46,2,16,0,0,1,0.0625
47,3,32,0,0,8,0.25
48,2,16,0,0,8,0.5
