Trial,Block,Endowment,Earned,Choice,Offer,Prop_Endowment
1,3,32,0,0,3,0.09375
3,3,16,0,0,2,0.125
6,3,16,0,0,1,0.0625
7,3,32,0,0,3,0.09375
8,3,16,0,0,2,0.125
9,2,32,0,0,2,0.0625
10,2,16,0,0,1,0.0625
14,2,16,0,0,1,0.0625
17,2,32,0,0,3,0.09375
18,2,32,0,0,3,0.09375
19,3,16,0,0,2,0.125
20,2,32,0,0,2,0.0625
21,2,32,0,0,3,0.09375
23,3,16,0,0,1,0.0625
25,3,32,0,0,2,0.0625
26,2,32,0,0,3,0.09375
28,3,16,0,0,2,0.125
29,2,16,0,0,2,0.125
32,3,16,0,0,1,0.0625
33,2,32,0,0,2,0.0625
34,3,32,0,0,2,0.0625
35,3,16,0,0,1,0.0625
39,2,32,0,0,3,0.09375
43,3,16,0,0,4,0.25
45,2,32,0,0,2,0.0625
3,2,32,0,0,2,0.0625
6,3,16,0,0,4,0.25
11,2,32,0,0,8,0.25
13,3,32,0,0,8,0.25
17,2,32,0,0,2,0.0625
25,2,16,0,0,1,0.0625
27,2,32,0,0,3,0.09375
30,2,32,0,0,2,0.0625
31,3,16,0,0,2,0.125
34,3,32,0,0,8,0.25
35,3,32,0,0,16,0.5
39,3,16,0,0,1,0.0625
41,2,32,0,0,3,0.09375
43,3,16,0,0,8,0.5
44,3,32,0,0,8,0.25
45,2,32,0,0,16,0.5
46,3,16,0,0,2,0.125
