Trial,Block,Endowment,Earned,Choice,Offer,Prop_Endowment
2,2,32,0,0,16,0.5
3,2,16,0,0,4,0.25
5,3,32,0,0,16,0.5
6,2,16,0,0,4,0.25
12,2,16,0,0,8,0.5
15,2,32,0,0,3,0.09375
16,3,16,0,0,4,0.25
17,3,32,0,0,8,0.25
19,3,16,0,0,2,0.125
20,3,16,0,0,4,0.25
29,3,32,0,0,2,0.0625
30,3,32,0,0,3,0.09375
31,3,32,0,0,16,0.5
35,3,16,0,0,8,0.5
36,3,16,0,0,8,0.5
37,3,32,0,0,8,0.25
38,3,32,0,0,3,0.09375
43,2,32,0,0,16,0.5
44,3,16,0,0,8,0.5
46,3,32,0,0,16,0.5
48,3,16,0,0,4,0.25
1,2,16,0,0,8,0.5
2,2,16,0,0,2,0.125
5,3,16,0,0,4,0.25
6,2,32,0,0,3,0.09375
8,2,32,0,0,2,0.0625
11,3,16,0,0,4,0.25
12,3,16,0,0,8,0.5
13,2,16,0,0,2,0.125
15,2,16,0,0,8,0.5
16,3,32,0,0,3,0.09375
20,2,32,0,0,2,0.0625
23,3,32,0,0,16,0.5
26,2,32,0,0,16,0.5
27,3,32,0,0,2,0.0625
28,3,32,0,0,3,0.09375
29,2,32,0,0,8,0.25
31,3,32,0,0,3,0.09375
32,3,16,0,0,2,0.125
33,2,16,0,0,2,0.125
35,2,32,0,0,2,0.0625
37,2,16,0,0,4,0.25
40,3,16,0,0,1,0.0625
44,2,32,0,0,2,0.0625
45,2,32,0,0,16,0.5
46,2,32,0,0,2,0.0625
