Trial,Block,Endowment,Earned,Choice,Offer,Prop_Endowment
1,3,32,0,0,3,0.09375
21,2,32,0,0,2,0.0625
22,2,32,0,0,3,0.09375
23,2,32,0,0,2,0.0625
25,3,16,0,0,1,0.0625
28,3,32,0,0,3,0.09375
30,2,32,0,0,2,0.0625
32,2,32,0,0,2,0.0625
34,2,16,0,0,1,0.0625
38,2,16,0,0,1,0.0625
44,3,16,0,0,1,0.0625
1,2,32,0,0,8,0.25
2,3,32,0,0,3,0.09375
4,3,32,0,0,8,0.25
5,3,32,0,0,2,0.0625
6,3,16,0,0,8,0.5
8,3,16,0,0,8,0.5
9,3,32,0,0,3,0.09375
10,2,16,0,0,2,0.125
11,3,16,0,0,8,0.5
13,2,16,0,0,2,0.125
19,2,16,0,0,2,0.125
20,2,32,0,0,2,0.0625
21,3,32,0,0,16,0.5
22,3,16,0,0,4,0.25
26,2,16,0,0,4,0.25
31,2,32,0,0,3,0.09375
35,3,32,0,0,3,0.09375
37,3,16,0,0,8,0.5
38,2,32,0,0,16,0.5
40,3,16,0,0,1,0.0625
41,2,16,0,0,1,0.0625
44,2,16,0,0,8,0.5
48,2,32,0,0,16,0.5
