Trial,Block,Endowment,Earned,Choice,Offer,Prop_Endowment
1,2,16,2,1,2,0.125
2,2,32,2,1,2,0.0625
3,3,32,8,1,8,0.25
4,3,16,8,1,8,0.5
5,2,32,8,1,8,0.25
7,3,16,1,1,1,0.0625
8,2,16,2,1,2,0.125
9,3,32,3,1,3,0.09375
11,2,32,2,1,2,0.0625
12,2,16,8,1,8,0.5
15,2,16,4,1,4,0.25
17,3,16,8,1,8,0.5
18,2,16,8,1,8,0.5
19,3,16,2,1,2,0.125
20,2,16,8,1,8,0.5
23,3,32,8,1,8,0.25
25,3,16,8,1,8,0.5
26,3,16,4,1,4,0.25
27,3,32,2,1,2,0.0625
28,3,16,1,1,1,0.0625
33,3,32,16,1,16,0.5
34,3,16,2,1,2,0.125
35,2,32,8,1,8,0.25
36,2,32,3,1,3,0.09375
37,3,32,16,1,16,0.5
38,2,32,2,1,2,0.0625
39,3,16,2,1,2,0.125
40,3,16,4,1,4,0.25
41,2,16,2,1,2,0.125
42,3,32,2,1,2,0.0625
43,2,32,8,1,8,0.25
44,2,16,8,1,8,0.5
45,2,16,1,1,1,0.0625
46,2,16,8,1,8,0.5
47,3,16,4,1,4,0.25
48,2,32,16,1,16,0.5
3,3,32,2,1,2,0.0625
6,3,16,1,1,1,0.0625
9,2,16,2,1,2,0.125
12,2,32,3,1,3,0.09375
13,2,16,4,1,4,0.25
14,2,32,16,1,16,0.5
17,2,16,8,1,8,0.5
18,2,32,2,1,2,0.0625
20,2,32,16,1,16,0.5
24,3,16,4,1,4,0.25
25,3,16,4,1,4,0.25
26,2,32,2,1,2,0.0625
27,3,32,3,1,3,0.09375
29,3,16,8,1,8,0.5
31,3,32,16,1,16,0.5
32,2,32,2,1,2,0.0625
36,2,16,4,1,4,0.25
37,3,32,8,1,8,0.25
38,3,32,16,1,16,0.5
40,2,16,2,1,2,0.125
41,3,32,16,1,16,0.5
42,3,16,2,1,2,0.125
43,2,16,1,1,1,0.0625
44,2,16,4,1,4,0.25
45,3,16,4,1,4,0.25
46,3,32,3,1,3,0.09375
47,3,16,8,1,8,0.5
48,2,16,8,1,8,0.5
