Trial,Block,Endowment,Earned,Choice,Offer,Prop_Endowment
17,3,16,0,0,1,0.0625
22,2,16,0,0,1,0.0625
29,3,32,0,0,2,0.0625
32,2,16,0,0,1,0.0625
40,2,16,0,0,1,0.0625
1,3,16,0,0,1,0.0625
2,2,32,0,0,16,0.5
3,2,32,0,0,8,0.25
5,3,16,0,0,8,0.5
7,3,16,0,0,1,0.0625
8,3,32,0,0,3,0.09375
12,2,32,0,0,16,0.5
13,2,16,0,0,2,0.125
14,3,32,0,0,2,0.0625
16,2,32,0,0,3,0.09375
19,2,32,0,0,8,0.25
20,2,16,0,0,4,0.25
23,2,16,0,0,2,0.125
24,2,32,0,0,3,0.09375
25,3,32,0,0,2,0.0625
26,2,32,0,0,8,0.25
29,3,32,0,0,16,0.5
31,2,32,0,0,2,0.0625
32,2,16,0,0,8,0.5
34,3,16,0,0,2,0.125
35,3,32,0,0,16,0.5
38,2,32,0,0,8,0.25
39,2,16,0,0,1,0.0625
43,3,32,0,0,3,0.09375
44,2,32,0,0,16,0.5
46,3,32,0,0,8,0.25
47,2,32,0,0,8,0.25
