Trial,Block,Endowment,Earned,Choice,Offer,Prop_Endowment
1,3,16,0,0,8,0.5
2,3,16,0,0,2,0.125
3,2,32,0,0,16,0.5
4,2,32,0,0,2,0.0625
6,2,32,0,0,3,0.09375
9,2,16,0,0,2,0.125
11,3,32,0,0,2,0.0625
14,3,32,0,0,3,0.09375
20,2,16,0,0,2,0.125
21,3,32,0,0,2,0.0625
23,2,16,0,0,8,0.5
25,2,16,0,0,1,0.0625
26,2,16,0,0,1,0.0625
28,2,16,0,0,1,0.0625
29,3,32,0,0,2,0.0625
32,3,32,0,0,2,0.0625
34,3,16,0,0,1,0.0625
41,2,32,0,0,2,0.0625
46,2,16,0,0,2,0.125
47,2,16,0,0,1,0.0625
48,2,16,0,0,2,0.125
3,3,16,0,0,1,0.0625
4,2,32,0,0,2,0.0625
5,2,32,0,0,3,0.09375
8,2,32,0,0,8,0.25
11,3,16,0,0,2,0.125
13,2,32,0,0,8,0.25
14,2,32,0,0,8,0.25
16,3,32,0,0,2,0.0625
20,2,16,0,0,2,0.125
23,3,32,0,0,16,0.5
24,3,16,0,0,1,0.0625
25,3,32,0,0,3,0.09375
26,2,16,0,0,4,0.25
30,2,32,0,0,3,0.09375
31,3,16,0,0,2,0.125
32,2,32,0,0,2,0.0625
33,2,16,0,0,4,0.25
34,3,32,0,0,8,0.25
40,2,32,0,0,2,0.0625
42,3,32,0,0,16,0.5
45,3,32,0,0,8,0.25
46,2,32,0,0,3,0.09375
48,2,16,0,0,8,0.5
