Trial,Block,Endowment,Earned,Choice,Offer,Prop_Endowment
2,3,16,4,1,4,0.25
3,2,32,3,1,3,0.09375
4,2,16,8,1,8,0.5
5,3,32,3,1,3,0.09375
6,2,32,8,1,8,0.25
7,2,16,4,1,4,0.25
8,2,16,8,1,8,0.5
12,2,32,16,1,16,0.5
15,3,32,16,1,16,0.5
16,2,16,2,1,2,0.125
17,3,16,1,1,1,0.0625
18,3,32,16,1,16,0.5
19,2,32,8,1,8,0.25
20,3,16,4,1,4,0.25
26,3,32,3,1,3,0.09375
28,2,32,8,1,8,0.25
29,2,16,8,1,8,0.5
30,2,32,3,1,3,0.09375
31,3,32,8,1,8,0.25
32,3,32,16,1,16,0.5
33,3,32,8,1,8,0.25
34,2,32,16,1,16,0.5
36,3,32,8,1,8,0.25
37,3,32,16,1,16,0.5
38,2,32,8,1,8,0.25
40,2,16,4,1,4,0.25
41,3,32,3,1,3,0.09375
42,3,32,8,1,8,0.25
43,3,32,16,1,16,0.5
44,3,32,3,1,3,0.09375
45,3,32,2,1,2,0.0625
46,2,16,8,1,8,0.5
47,3,32,16,1,16,0.5
48,2,16,2,1,2,0.125
4,3,16,4,1,4,0.25
5,3,32,16,1,16,0.5
7,2,16,8,1,8,0.5
11,3,16,4,1,4,0.25
12,2,16,1,1,1,0.0625
13,3,32,3,1,3,0.09375
14,2,32,2,1,2,0.0625
16,2,16,1,1,1,0.0625
17,3,32,3,1,3,0.09375
18,2,32,3,1,3,0.09375
19,2,32,16,1,16,0.5
21,2,32,16,1,16,0.5
22,3,16,8,1,8,0.5
23,2,32,3,1,3,0.09375
25,3,16,4,1,4,0.25
27,3,32,2,1,2,0.0625
29,2,16,2,1,2,0.125
30,2,32,8,1,8,0.25
31,3,32,16,1,16,0.5
34,2,16,4,1,4,0.25
37,3,32,2,1,2,0.0625
40,2,32,8,1,8,0.25
42,3,32,3,1,3,0.09375
43,3,32,2,1,2,0.0625
45,2,32,3,1,3,0.09375
46,2,32,16,1,16,0.5
47,2,32,16,1,16,0.5
48,3,32,2,1,2,0.0625
