Trial,Block,Endowment,Earned,Choice,Offer,Prop_Endowment
5,3,16,0,0,2,0.125
12,3,16,0,0,1,0.0625
17,3,16,0,0,1,0.0625
20,2,32,0,0,2,0.0625
22,2,16,0,0,2,0.125
23,2,32,0,0,3,0.09375
24,2,16,0,0,2,0.125
25,3,16,0,0,1,0.0625
27,2,32,0,0,3,0.09375
30,2,32,0,0,2,0.0625
31,2,32,0,0,2,0.0625
33,3,32,0,0,2,0.0625
34,3,32,0,0,3,0.09375
35,2,32,0,0,3,0.09375
37,3,32,0,0,3,0.09375
41,3,16,0,0,2,0.125
42,3,16,0,0,1,0.0625
45,3,16,0,0,2,0.125
46,2,32,0,0,3,0.09375
1,3,32,0,0,3,0.09375
2,2,32,0,0,2,0.0625
3,2,32,0,0,2,0.0625
4,2,16,0,0,8,0.5
5,3,16,0,0,2,0.125
6,3,16,0,0,4,0.25
11,3,16,0,0,4,0.25
12,3,16,0,0,1,0.0625
13,2,16,0,0,8,0.5
18,3,16,0,0,4,0.25
19,3,16,0,0,8,0.5
21,2,16,0,0,4,0.25
26,2,16,0,0,8,0.5
29,2,16,0,0,4,0.25
32,3,32,0,0,16,0.5
38,3,32,0,0,8,0.25
40,2,16,0,0,4,0.25
45,3,16,0,0,2,0.125
