Trial,Block,Endowment,Earned,Choice,Offer,Prop_Endowment
2,3,32,0,0,3,0.09375
3,2,32,0,0,2,0.0625
6,3,32,0,0,3,0.09375
9,2,32,0,0,3,0.09375
10,2,16,0,0,2,0.125
13,2,16,0,0,8,0.5
15,3,32,0,0,2,0.0625
17,3,16,0,0,2,0.125
18,2,16,0,0,4,0.25
19,2,16,0,0,1,0.0625
24,2,32,0,0,3,0.09375
25,3,16,0,0,2,0.125
26,3,32,0,0,8,0.25
27,3,32,0,0,8,0.25
31,2,32,0,0,3,0.09375
32,3,16,0,0,4,0.25
36,2,32,0,0,16,0.5
37,3,32,0,0,2,0.0625
38,3,32,0,0,2,0.0625
39,2,32,0,0,2,0.0625
40,3,16,0,0,1,0.0625
41,3,32,0,0,3,0.09375
42,2,16,0,0,1,0.0625
44,2,32,0,0,3,0.09375
46,3,32,0,0,2,0.0625
47,3,16,0,0,8,0.5
1,3,32,0,0,16,0.5
3,3,32,0,0,8,0.25
6,2,16,0,0,1,0.0625
11,3,32,0,0,8,0.25
13,3,32,0,0,8,0.25
14,2,16,0,0,8,0.5
17,2,32,0,0,2,0.0625
18,2,16,0,0,1,0.0625
19,3,16,0,0,2,0.125
26,2,16,0,0,1,0.0625
29,3,32,0,0,2,0.0625
32,3,16,0,0,2,0.125
36,2,16,0,0,4,0.25
37,3,32,0,0,2,0.0625
38,2,16,0,0,1,0.0625
39,3,16,0,0,4,0.25
41,3,32,0,0,8,0.25
42,2,32,0,0,8,0.25
43,2,32,0,0,3,0.09375
44,2,32,0,0,16,0.5
45,3,16,0,0,8,0.5
48,2,32,0,0,8,0.25
