Trial,Block,Endowment,Earned,Choice,Offer,Prop_Endowment
1,2,32,8,1,8,0.25
2,3,32,16,1,16,0.5
3,3,16,2,1,2,0.125
4,2,32,16,1,16,0.5
5,3,16,8,1,8,0.5
6,2,16,1,1,1,0.0625
7,3,32,2,1,2,0.0625
8,2,16,8,1,8,0.5
9,3,16,4,1,4,0.25
10,3,32,3,1,3,0.09375
11,3,32,2,1,2,0.0625
12,3,16,4,1,4,0.25
13,2,16,8,1,8,0.5
14,2,32,3,1,3,0.09375
15,2,16,4,1,4,0.25
16,3,32,8,1,8,0.25
17,2,32,2,1,2,0.0625
18,3,32,8,1,8,0.25
19,3,16,2,1,2,0.125
20,3,16,8,1,8,0.5
21,3,32,16,1,16,0.5
22,2,16,1,1,1,0.0625
23,2,32,3,1,3,0.09375
24,2,16,2,1,2,0.125
25,2,16,8,1,8,0.5
26,3,16,1,1,1,0.0625
27,2,16,4,1,4,0.25
28,2,32,2,1,2,0.0625
29,2,16,8,1,8,0.5
30,2,16,4,1,4,0.25
31,3,32,2,1,2,0.0625
32,3,16,1,1,1,0.0625
33,3,16,4,1,4,0.25
34,2,16,4,1,4,0.25
35,3,32,2,1,2,0.0625
36,2,32,16,1,16,0.5
37,2,32,3,1,3,0.09375
38,2,16,2,1,2,0.125
39,3,32,3,1,3,0.09375
40,3,32,16,1,16,0.5
41,2,32,3,1,3,0.09375
42,3,16,4,1,4,0.25
43,3,16,2,1,2,0.125
44,2,16,4,1,4,0.25
45,3,32,16,1,16,0.5
46,2,16,1,1,1,0.0625
47,3,16,2,1,2,0.125
48,2,32,2,1,2,0.0625
1,3,16,2,1,2,0.125
3,2,32,16,1,16,0.5
4,3,32,16,1,16,0.5
5,2,32,2,1,2,0.0625
7,3,16,8,1,8,0.5
9,2,16,1,1,1,0.0625
10,3,16,1,1,1,0.0625
11,3,32,2,1,2,0.0625
12,2,16,4,1,4,0.25
15,3,16,4,1,4,0.25
17,3,32,16,1,16,0.5
18,2,32,2,1,2,0.0625
20,2,16,2,1,2,0.125
22,3,32,16,1,16,0.5
24,3,32,16,1,16,0.5
29,3,16,2,1,2,0.125
31,2,32,8,1,8,0.25
33,3,32,2,1,2,0.0625
37,3,32,2,1,2,0.0625
40,3,16,4,1,4,0.25
42,2,16,2,1,2,0.125
43,2,32,16,1,16,0.5
46,2,32,2,1,2,0.0625
