Trial,Block,Endowment,Earned,Choice,Offer,Prop_Endowment
3,2,16,2,1,2,0.125
6,3,32,16,1,16,0.5
10,3,32,16,1,16,0.5
17,2,32,16,1,16,0.5
20,3,16,8,1,8,0.5
23,3,16,8,1,8,0.5
28,3,32,16,1,16,0.5
29,2,32,16,1,16,0.5
32,3,16,8,1,8,0.5
42,2,16,8,1,8,0.5
45,2,32,16,1,16,0.5
46,2,16,8,1,8,0.5
47,2,16,8,1,8,0.5
1,3,32,16,1,16,0.5
4,3,32,16,1,16,0.5
6,3,16,4,1,4,0.25
8,2,16,1,1,1,0.0625
10,2,16,1,1,1,0.0625
11,3,32,2,1,2,0.0625
12,2,16,4,1,4,0.25
13,2,16,1,1,1,0.0625
16,2,16,8,1,8,0.5
18,3,32,8,1,8,0.25
19,3,16,4,1,4,0.25
20,3,16,2,1,2,0.125
24,2,32,8,1,8,0.25
27,3,32,16,1,16,0.5
28,2,16,8,1,8,0.5
29,3,32,2,1,2,0.0625
30,2,32,2,1,2,0.0625
31,2,16,4,1,4,0.25
35,3,16,1,1,1,0.0625
37,3,16,4,1,4,0.25
38,2,32,2,1,2,0.0625
39,3,32,8,1,8,0.25
42,3,32,3,1,3,0.09375
43,2,16,4,1,4,0.25
44,3,32,3,1,3,0.09375
45,2,32,16,1,16,0.5
46,2,16,2,1,2,0.125
48,3,32,3,1,3,0.09375
