Trial,Block,Endowment,Earned,Choice,Offer,Prop_Endowment
2,2,16,0,0,8,0.5
3,2,16,0,0,2,0.125
5,2,32,0,0,8,0.25
7,2,16,0,0,4,0.25
9,3,32,0,0,16,0.5
10,2,16,0,0,8,0.5
11,2,16,0,0,4,0.25
13,3,32,0,0,2,0.0625
15,3,16,0,0,1,0.0625
16,2,16,0,0,1,0.0625
19,2,32,0,0,16,0.5
20,2,16,0,0,1,0.0625
21,3,32,0,0,3,0.09375
23,3,32,0,0,8,0.25
24,2,16,0,0,8,0.5
26,3,32,0,0,2,0.0625
27,3,32,0,0,2,0.0625
31,3,32,0,0,3,0.09375
32,3,16,0,0,8,0.5
34,2,32,0,0,8,0.25
36,2,32,0,0,3,0.09375
37,3,32,0,0,2,0.0625
40,3,16,0,0,4,0.25
41,3,32,0,0,3,0.09375
46,2,16,0,0,8,0.5
47,2,32,0,0,16,0.5
