Trial,Block,Endowment,Earned,Choice,Offer,Prop_Endowment
2,2,16,4,1,4,0.25
4,2,32,16,1,16,0.5
5,3,16,8,1,8,0.5
6,2,16,4,1,4,0.25
9,3,32,8,1,8,0.25
16,2,32,8,1,8,0.25
17,3,16,4,1,4,0.25
21,2,32,16,1,16,0.5
23,3,16,1,1,1,0.0625
24,3,16,4,1,4,0.25
25,2,16,8,1,8,0.5
27,3,32,16,1,16,0.5
28,3,16,4,1,4,0.25
29,2,32,16,1,16,0.5
31,2,16,4,1,4,0.25
33,2,16,8,1,8,0.5
36,3,32,16,1,16,0.5
37,2,32,16,1,16,0.5
43,3,32,8,1,8,0.25
45,3,32,16,1,16,0.5
47,3,32,16,1,16,0.5
48,2,32,8,1,8,0.25
1,2,16,1,1,1,0.0625
3,2,16,2,1,2,0.125
4,2,32,16,1,16,0.5
7,3,32,2,1,2,0.0625
9,3,32,8,1,8,0.25
12,3,32,3,1,3,0.09375
13,3,32,2,1,2,0.0625
14,2,32,2,1,2,0.0625
18,3,16,2,1,2,0.125
20,3,16,2,1,2,0.125
22,3,16,1,1,1,0.0625
30,3,32,2,1,2,0.0625
32,2,32,8,1,8,0.25
35,2,16,1,1,1,0.0625
36,3,32,16,1,16,0.5
39,3,16,4,1,4,0.25
41,3,32,16,1,16,0.5
44,2,16,2,1,2,0.125
45,3,32,16,1,16,0.5
48,2,32,8,1,8,0.25
