Trial,Block,Endowment,Earned,Choice,Offer,Prop_Endowment
2,3,32,16,1,16,0.5
3,2,16,8,1,8,0.5
4,3,32,3,1,3,0.09375
5,2,32,8,1,8,0.25
6,2,32,3,1,3,0.09375
7,3,32,8,1,8,0.25
8,3,32,8,1,8,0.25
9,3,32,3,1,3,0.09375
10,2,16,1,1,1,0.0625
11,3,16,1,1,1,0.0625
12,3,16,8,1,8,0.5
14,2,32,2,1,2,0.0625
15,3,32,3,1,3,0.09375
16,3,16,8,1,8,0.5
17,2,16,2,1,2,0.125
18,3,32,16,1,16,0.5
19,3,16,1,1,1,0.0625
20,3,32,3,1,3,0.09375
21,2,16,4,1,4,0.25
22,2,16,4,1,4,0.25
23,3,32,8,1,8,0.25
24,3,32,8,1,8,0.25
25,2,32,16,1,16,0.5
26,2,16,1,1,1,0.0625
27,2,32,8,1,8,0.25
28,2,16,1,1,1,0.0625
29,2,32,16,1,16,0.5
30,2,32,3,1,3,0.09375
31,3,32,8,1,8,0.25
32,3,16,2,1,2,0.125
33,2,32,16,1,16,0.5
34,3,32,2,1,2,0.0625
35,2,32,2,1,2,0.0625
36,3,32,8,1,8,0.25
37,2,16,4,1,4,0.25
38,2,16,8,1,8,0.5
39,2,32,2,1,2,0.0625
40,3,16,2,1,2,0.125
41,2,16,4,1,4,0.25
42,3,16,8,1,8,0.5
43,3,16,8,1,8,0.5
44,3,16,1,1,1,0.0625
45,2,32,3,1,3,0.09375
46,2,16,2,1,2,0.125
47,3,32,2,1,2,0.0625
48,3,16,1,1,1,0.0625
1,3,32,8,1,8,0.25
2,3,32,3,1,3,0.09375
4,2,32,2,1,2,0.0625
6,3,32,8,1,8,0.25
7,2,32,8,1,8,0.25
8,3,32,3,1,3,0.09375
10,2,32,8,1,8,0.25
11,2,16,8,1,8,0.5
13,3,32,2,1,2,0.0625
14,2,16,2,1,2,0.125
15,2,16,2,1,2,0.125
16,3,16,1,1,1,0.0625
17,2,16,8,1,8,0.5
18,3,16,8,1,8,0.5
20,3,16,8,1,8,0.5
21,2,16,1,1,1,0.0625
22,2,32,16,1,16,0.5
23,3,32,8,1,8,0.25
28,3,32,16,1,16,0.5
30,2,32,16,1,16,0.5
32,2,16,2,1,2,0.125
33,2,32,16,1,16,0.5
34,2,32,2,1,2,0.0625
36,2,16,2,1,2,0.125
38,2,16,2,1,2,0.125
48,2,16,1,1,1,0.0625
