Trial,Block,Endowment,Earned,Choice,Offer,Prop_Endowment
4,2,32,0,0,2,0.0625
6,2,32,0,0,3,0.09375
9,3,16,0,0,1,0.0625
11,3,16,0,0,4,0.25
13,3,16,0,0,2,0.125
15,3,16,0,0,1,0.0625
16,2,16,0,0,4,0.25
17,3,32,0,0,2,0.0625
18,2,16,0,0,1,0.0625
19,3,16,0,0,2,0.125
21,2,32,0,0,2,0.0625
22,3,32,0,0,3,0.09375
23,3,16,0,0,2,0.125
24,2,32,0,0,3,0.09375
25,2,32,0,0,3,0.09375
26,3,32,0,0,2,0.0625
27,2,16,0,0,1,0.0625
33,2,16,0,0,2,0.125
34,2,32,0,0,2,0.0625
38,2,32,0,0,2,0.0625
40,3,16,0,0,1,0.0625
42,3,32,0,0,3,0.09375
43,3,16,0,0,1,0.0625
45,3,16,0,0,2,0.125
7,2,16,0,0,8,0.5
11,2,16,0,0,2,0.125
12,2,16,0,0,8,0.5
13,3,32,0,0,8,0.25
16,3,32,0,0,8,0.25
17,3,16,0,0,1,0.0625
25,3,16,0,0,8,0.5
26,2,16,0,0,8,0.5
28,3,32,0,0,2,0.0625
29,2,32,0,0,3,0.09375
31,2,32,0,0,8,0.25
36,3,32,0,0,3,0.09375
37,2,16,0,0,2,0.125
38,2,16,0,0,1,0.0625
40,3,16,0,0,8,0.5
42,2,16,0,0,2,0.125
43,2,16,0,0,8,0.5
44,2,16,0,0,1,0.0625
