Trial,Block,Endowment,Earned,Choice,Offer,Prop_Endowment
3,3,32,16,1,16,0.5
4,3,16,8,1,8,0.5
9,2,32,16,1,16,0.5
10,3,32,16,1,16,0.5
11,2,32,8,1,8,0.25
12,3,16,8,1,8,0.5
15,3,16,8,1,8,0.5
17,3,32,8,1,8,0.25
19,3,16,8,1,8,0.5
20,2,32,3,1,3,0.09375
22,2,32,16,1,16,0.5
34,2,16,8,1,8,0.5
35,2,16,8,1,8,0.5
37,2,32,16,1,16,0.5
47,2,32,16,1,16,0.5
48,2,32,8,1,8,0.25
1,3,32,2,1,2,0.0625
2,2,32,8,1,8,0.25
5,3,16,4,1,4,0.25
6,2,16,2,1,2,0.125
9,2,16,8,1,8,0.5
10,2,16,2,1,2,0.125
11,2,32,3,1,3,0.09375
12,2,32,3,1,3,0.09375
13,3,16,2,1,2,0.125
15,2,32,3,1,3,0.09375
17,2,32,8,1,8,0.25
18,2,16,2,1,2,0.125
21,2,32,16,1,16,0.5
22,3,32,16,1,16,0.5
25,2,16,4,1,4,0.25
29,3,32,2,1,2,0.0625
31,2,32,2,1,2,0.0625
32,3,16,1,1,1,0.0625
33,3,16,2,1,2,0.125
35,2,16,1,1,1,0.0625
36,3,32,2,1,2,0.0625
37,3,32,16,1,16,0.5
39,2,32,2,1,2,0.0625
40,3,16,2,1,2,0.125
41,2,16,8,1,8,0.5
43,3,32,3,1,3,0.09375
45,2,32,2,1,2,0.0625
46,3,16,1,1,1,0.0625
47,3,16,4,1,4,0.25
48,3,32,16,1,16,0.5
