Trial,Block,Endowment,Earned,Choice,Offer,Prop_Endowment
1,3,16,0,0,1,0.0625
4,3,32,0,0,2,0.0625
6,2,16,0,0,2,0.125
7,2,16,0,0,1,0.0625
9,3,16,0,0,1,0.0625
10,2,32,0,0,2,0.0625
11,3,16,0,0,2,0.125
14,2,16,0,0,2,0.125
17,2,16,0,0,2,0.125
22,3,16,0,0,4,0.25
23,3,32,0,0,3,0.09375
24,2,16,0,0,2,0.125
27,3,16,0,0,1,0.0625
28,2,16,0,0,1,0.0625
29,2,32,0,0,2,0.0625
31,3,32,0,0,2,0.0625
32,2,16,0,0,2,0.125
34,3,32,0,0,3,0.09375
35,3,32,0,0,3,0.09375
38,3,16,0,0,1,0.0625
39,2,16,0,0,1,0.0625
40,2,16,0,0,1,0.0625
42,3,16,0,0,2,0.125
44,3,16,0,0,2,0.125
45,2,32,0,0,3,0.09375
1,3,16,0,0,4,0.25
3,3,32,0,0,8,0.25
4,2,16,0,0,4,0.25
7,3,32,0,0,3,0.09375
12,2,32,0,0,2,0.0625
13,2,16,0,0,8,0.5
14,2,32,0,0,16,0.5
15,3,16,0,0,2,0.125
17,2,16,0,0,4,0.25
20,2,16,0,0,4,0.25
24,3,32,0,0,3,0.09375
25,2,16,0,0,2,0.125
27,2,16,0,0,8,0.5
30,2,32,0,0,16,0.5
31,2,16,0,0,4,0.25
33,3,32,0,0,16,0.5
34,3,32,0,0,2,0.0625
36,2,16,0,0,1,0.0625
40,2,16,0,0,2,0.125
41,2,16,0,0,4,0.25
43,2,32,0,0,3,0.09375
45,3,16,0,0,1,0.0625
