Trial,Block,Endowment,Earned,Choice,Offer,Prop_Endowment
6,3,16,0,0,8,0.5
10,3,16,0,0,4,0.25
13,2,32,0,0,8,0.25
14,2,16,0,0,2,0.125
16,2,32,0,0,8,0.25
21,3,32,0,0,3,0.09375
22,3,32,0,0,2,0.0625
24,2,16,0,0,2,0.125
29,3,32,0,0,2,0.0625
30,2,16,0,0,1,0.0625
31,2,32,0,0,2,0.0625
32,3,32,0,0,3,0.09375
1,2,16,0,0,2,0.125
2,3,32,0,0,3,0.09375
4,2,16,0,0,2,0.125
5,3,32,0,0,2,0.0625
7,3,32,0,0,8,0.25
8,2,32,0,0,8,0.25
10,3,32,0,0,16,0.5
11,2,32,0,0,16,0.5
15,2,16,0,0,8,0.5
16,3,16,0,0,2,0.125
19,3,16,0,0,1,0.0625
21,2,16,0,0,4,0.25
22,2,16,0,0,2,0.125
23,3,16,0,0,1,0.0625
28,2,32,0,0,2,0.0625
30,2,32,0,0,2,0.0625
33,3,32,0,0,3,0.09375
34,3,16,0,0,4,0.25
35,3,16,0,0,1,0.0625
39,2,16,0,0,4,0.25
