Trial,Block,Endowment,Earned,Choice,Offer,Prop_Endowment
1,3,16,8,1,8,0.5
2,3,32,16,1,16,0.5
4,2,32,8,1,8,0.25
7,2,16,2,1,2,0.125
8,3,32,3,1,3,0.09375
9,3,16,8,1,8,0.5
10,3,16,4,1,4,0.25
11,3,32,3,1,3,0.09375
12,2,32,16,1,16,0.5
15,2,16,4,1,4,0.25
17,3,32,8,1,8,0.25
21,2,16,4,1,4,0.25
22,3,16,8,1,8,0.5
24,3,16,8,1,8,0.5
25,2,16,4,1,4,0.25
26,3,16,4,1,4,0.25
27,2,32,3,1,3,0.09375
29,2,32,8,1,8,0.25
33,2,32,3,1,3,0.09375
35,2,16,8,1,8,0.5
36,2,16,8,1,8,0.5
37,3,32,8,1,8,0.25
38,2,16,8,1,8,0.5
40,3,32,16,1,16,0.5
41,2,32,16,1,16,0.5
42,2,32,8,1,8,0.25
43,3,32,8,1,8,0.25
44,2,32,3,1,3,0.09375
46,3,16,4,1,4,0.25
48,2,16,8,1,8,0.5
1,3,32,2,1,2,0.0625
4,2,32,2,1,2,0.0625
5,3,16,4,1,4,0.25
6,3,16,1,1,1,0.0625
7,3,16,4,1,4,0.25
8,2,16,4,1,4,0.25
12,3,32,16,1,16,0.5
13,2,32,3,1,3,0.09375
20,2,32,16,1,16,0.5
21,2,32,3,1,3,0.09375
25,2,32,8,1,8,0.25
27,3,16,1,1,1,0.0625
28,3,32,3,1,3,0.09375
29,3,16,1,1,1,0.0625
32,3,32,16,1,16,0.5
33,2,32,8,1,8,0.25
34,3,32,16,1,16,0.5
38,3,16,8,1,8,0.5
39,3,16,4,1,4,0.25
40,2,32,8,1,8,0.25
44,2,32,3,1,3,0.09375
45,3,16,8,1,8,0.5
48,2,32,16,1,16,0.5
