Trial,Block,Endowment,Earned,Choice,Offer,Prop_Endowment
1,3,32,2,1,2,0.0625
3,3,32,16,1,16,0.5
4,2,16,4,1,4,0.25
6,3,16,2,1,2,0.125
12,2,32,16,1,16,0.5
13,3,32,16,1,16,0.5
17,3,16,8,1,8,0.5
18,3,16,8,1,8,0.5
20,2,16,4,1,4,0.25
21,3,16,4,1,4,0.25
22,2,32,16,1,16,0.5
24,2,16,4,1,4,0.25
26,2,32,8,1,8,0.25
27,2,32,16,1,16,0.5
28,3,32,16,1,16,0.5
29,2,32,16,1,16,0.5
30,3,16,4,1,4,0.25
32,3,32,8,1,8,0.25
34,3,16,4,1,4,0.25
36,3,16,8,1,8,0.5
38,2,16,8,1,8,0.5
42,3,16,4,1,4,0.25
45,2,16,4,1,4,0.25
47,2,16,8,1,8,0.5
5,2,16,8,1,8,0.5
6,3,16,2,1,2,0.125
7,3,32,3,1,3,0.09375
9,3,16,1,1,1,0.0625
11,3,16,4,1,4,0.25
13,2,16,8,1,8,0.5
14,3,16,8,1,8,0.5
17,2,16,1,1,1,0.0625
19,2,32,8,1,8,0.25
20,3,16,4,1,4,0.25
22,3,32,8,1,8,0.25
25,2,32,3,1,3,0.09375
27,3,16,2,1,2,0.125
32,2,32,16,1,16,0.5
33,2,16,8,1,8,0.5
35,2,16,2,1,2,0.125
39,3,32,16,1,16,0.5
42,3,32,8,1,8,0.25
44,3,16,1,1,1,0.0625
45,3,32,3,1,3,0.09375
46,2,16,4,1,4,0.25
47,3,32,2,1,2,0.0625
