Trial,Block,Endowment,Earned,Choice,Offer,Prop_Endowment
1,2,16,8,1,8,0.5
2,2,32,3,1,3,0.09375
3,2,32,8,1,8,0.25
6,3,16,8,1,8,0.5
9,2,16,4,1,4,0.25
11,2,32,16,1,16,0.5
14,2,32,8,1,8,0.25
16,2,16,4,1,4,0.25
17,2,16,8,1,8,0.5
19,3,16,4,1,4,0.25
20,3,32,8,1,8,0.25
21,3,16,2,1,2,0.125
25,3,16,8,1,8,0.5
26,3,32,8,1,8,0.25
27,2,32,16,1,16,0.5
28,3,32,16,1,16,0.5
30,3,16,4,1,4,0.25
32,3,16,8,1,8,0.5
36,2,16,8,1,8,0.5
37,3,16,8,1,8,0.5
38,2,16,4,1,4,0.25
39,3,32,16,1,16,0.5
40,2,16,4,1,4,0.25
46,3,32,8,1,8,0.25
47,2,32,2,1,2,0.0625
48,2,16,8,1,8,0.5
1,3,16,8,1,8,0.5
2,3,16,8,1,8,0.5
5,2,32,16,1,16,0.5
10,2,32,3,1,3,0.09375
13,3,32,16,1,16,0.5
16,3,16,1,1,1,0.0625
17,3,16,1,1,1,0.0625
19,2,32,2,1,2,0.0625
20,3,16,4,1,4,0.25
24,3,32,3,1,3,0.09375
28,2,32,2,1,2,0.0625
32,2,16,8,1,8,0.5
34,3,32,3,1,3,0.09375
41,3,16,8,1,8,0.5
42,3,32,2,1,2,0.0625
44,3,16,4,1,4,0.25
48,2,16,1,1,1,0.0625
