Trial,Block,Endowment,Earned,Choice,Offer,Prop_Endowment
6,3,32,0,0,8,0.25
8,3,32,0,0,2,0.0625
12,3,32,0,0,3,0.09375
14,3,16,0,0,2,0.125
15,3,16,0,0,2,0.125
20,3,16,0,0,1,0.0625
21,3,32,0,0,2,0.0625
24,3,32,0,0,3,0.09375
26,3,16,0,0,1,0.0625
29,3,16,0,0,2,0.125
31,3,32,0,0,2,0.0625
33,2,16,0,0,1,0.0625
35,2,16,0,0,1,0.0625
37,2,32,0,0,2,0.0625
40,2,16,0,0,2,0.125
41,2,16,0,0,1,0.0625
43,3,16,0,0,1,0.0625
44,3,16,0,0,2,0.125
45,2,32,0,0,3,0.09375
1,3,32,0,0,8,0.25
4,3,16,0,0,1,0.0625
6,2,32,0,0,16,0.5
8,2,16,0,0,4,0.25
10,2,32,0,0,8,0.25
11,3,16,0,0,4,0.25
12,2,16,0,0,2,0.125
13,2,16,0,0,2,0.125
14,2,16,0,0,4,0.25
16,2,32,0,0,8,0.25
17,2,32,0,0,16,0.5
20,2,32,0,0,3,0.09375
21,2,32,0,0,2,0.0625
25,3,32,0,0,2,0.0625
27,3,32,0,0,16,0.5
29,2,32,0,0,8,0.25
31,3,32,0,0,16,0.5
33,2,16,0,0,8,0.5
34,3,32,0,0,8,0.25
37,3,16,0,0,2,0.125
39,2,16,0,0,4,0.25
40,3,16,0,0,2,0.125
44,2,32,0,0,2,0.0625
45,3,16,0,0,2,0.125
46,3,32,0,0,2,0.0625
47,3,32,0,0,2,0.0625
