Trial,Block,Endowment,Earned,Choice,Offer,Prop_Endowment
6,2,32,0,0,3,0.09375
8,2,16,0,0,2,0.125
9,2,32,0,0,3,0.09375
16,2,32,0,0,3,0.09375
18,2,32,0,0,2,0.0625
19,3,32,0,0,2,0.0625
22,3,16,0,0,2,0.125
25,3,32,0,0,2,0.0625
26,2,32,0,0,3,0.09375
28,2,32,0,0,2,0.0625
35,2,32,0,0,2,0.0625
41,2,16,0,0,1,0.0625
43,2,32,0,0,2,0.0625
1,2,32,0,0,3,0.09375
5,3,32,0,0,16,0.5
6,2,32,0,0,8,0.25
8,3,32,0,0,3,0.09375
9,3,32,0,0,3,0.09375
11,3,32,0,0,16,0.5
14,2,16,0,0,4,0.25
15,2,16,0,0,8,0.5
17,3,32,0,0,2,0.0625
21,2,32,0,0,2,0.0625
26,3,16,0,0,8,0.5
29,3,32,0,0,8,0.25
30,2,16,0,0,2,0.125
32,3,32,0,0,8,0.25
34,2,32,0,0,8,0.25
35,2,16,0,0,4,0.25
36,3,32,0,0,16,0.5
38,2,32,0,0,8,0.25
41,2,32,0,0,8,0.25
44,2,16,0,0,1,0.0625
45,3,16,0,0,4,0.25
47,2,16,0,0,8,0.5
48,3,32,0,0,16,0.5
