Trial,Block,Endowment,Earned,Choice,Offer,Prop_Endowment
1,2,16,4,1,4,0.25
4,3,16,4,1,4,0.25
5,2,16,4,1,4,0.25
6,2,32,16,1,16,0.5
8,3,16,8,1,8,0.5
11,2,32,8,1,8,0.25
14,3,32,8,1,8,0.25
15,2,32,16,1,16,0.5
19,3,32,8,1,8,0.25
20,2,32,8,1,8,0.25
21,3,16,8,1,8,0.5
22,3,16,8,1,8,0.5
23,2,16,8,1,8,0.5
30,2,32,16,1,16,0.5
31,2,16,8,1,8,0.5
32,3,32,16,1,16,0.5
33,2,32,8,1,8,0.25
34,3,16,4,1,4,0.25
35,3,16,8,1,8,0.5
38,3,32,8,1,8,0.25
39,2,16,8,1,8,0.5
41,3,16,4,1,4,0.25
42,2,16,4,1,4,0.25
45,3,32,16,1,16,0.5
2,3,16,1,1,1,0.0625
4,3,16,4,1,4,0.25
5,2,16,4,1,4,0.25
7,3,32,3,1,3,0.09375
8,3,16,8,1,8,0.5
9,3,16,2,1,2,0.125
12,2,16,1,1,1,0.0625
14,3,32,8,1,8,0.25
15,2,32,16,1,16,0.5
16,2,16,1,1,1,0.0625
17,2,16,2,1,2,0.125
19,3,32,8,1,8,0.25
22,3,16,8,1,8,0.5
26,3,32,3,1,3,0.09375
28,2,32,3,1,3,0.09375
29,2,16,1,1,1,0.0625
30,2,32,16,1,16,0.5
32,3,32,16,1,16,0.5
36,2,32,2,1,2,0.0625
39,2,16,8,1,8,0.5
42,2,16,4,1,4,0.25
45,3,32,16,1,16,0.5
46,3,16,2,1,2,0.125
48,2,32,2,1,2,0.0625
