Trial,Block,Endowment,Earned,Choice,Offer,Prop_Endowment
1,3,16,4,1,4,0.25
2,2,32,16,1,16,0.5
3,2,32,8,1,8,0.25
4,2,16,2,1,2,0.125
5,3,32,3,1,3,0.09375
7,3,32,8,1,8,0.25
9,2,32,2,1,2,0.0625
10,3,32,16,1,16,0.5
12,3,16,1,1,1,0.0625
13,3,32,16,1,16,0.5
14,2,16,1,1,1,0.0625
15,3,16,8,1,8,0.5
16,3,32,8,1,8,0.25
17,3,16,2,1,2,0.125
18,3,32,2,1,2,0.0625
19,3,32,16,1,16,0.5
20,3,32,3,1,3,0.09375
21,2,16,8,1,8,0.5
22,2,32,3,1,3,0.09375
23,2,32,3,1,3,0.09375
24,2,32,8,1,8,0.25
25,3,32,2,1,2,0.0625
26,2,16,4,1,4,0.25
28,3,16,2,1,2,0.125
29,3,32,2,1,2,0.0625
30,2,32,16,1,16,0.5
31,2,16,2,1,2,0.125
32,2,32,2,1,2,0.0625
33,2,32,8,1,8,0.25
34,2,16,8,1,8,0.5
35,2,16,8,1,8,0.5
37,3,16,8,1,8,0.5
38,2,32,8,1,8,0.25
39,3,32,8,1,8,0.25
40,3,16,2,1,2,0.125
41,3,16,8,1,8,0.5
42,3,16,4,1,4,0.25
43,2,16,8,1,8,0.5
44,3,16,4,1,4,0.25
45,2,32,3,1,3,0.09375
1,3,16,4,1,4,0.25
2,2,32,16,1,16,0.5
5,3,32,16,1,16,0.5
6,3,32,8,1,8,0.25
7,2,16,8,1,8,0.5
12,2,16,4,1,4,0.25
15,3,32,2,1,2,0.0625
17,2,32,3,1,3,0.09375
21,3,32,2,1,2,0.0625
22,3,16,1,1,1,0.0625
24,3,16,1,1,1,0.0625
26,2,32,8,1,8,0.25
27,3,16,4,1,4,0.25
28,3,16,2,1,2,0.125
36,2,16,8,1,8,0.5
37,3,32,3,1,3,0.09375
39,2,16,1,1,1,0.0625
40,3,32,3,1,3,0.09375
43,2,16,2,1,2,0.125
44,3,32,3,1,3,0.09375
45,3,32,8,1,8,0.25
47,3,16,4,1,4,0.25
