Trial,Block,Endowment,Earned,Choice,Offer,Prop_Endowment
2,3,32,3,1,3,0.09375
3,3,32,16,1,16,0.5
4,2,16,2,1,2,0.125
5,3,16,4,1,4,0.25
8,2,16,8,1,8,0.5
10,3,32,16,1,16,0.5
11,2,16,2,1,2,0.125
12,2,32,8,1,8,0.25
14,2,16,4,1,4,0.25
16,3,32,8,1,8,0.25
17,2,32,16,1,16,0.5
20,2,16,4,1,4,0.25
22,3,32,8,1,8,0.25
23,3,16,4,1,4,0.25
24,2,32,16,1,16,0.5
25,2,16,8,1,8,0.5
27,3,32,16,1,16,0.5
28,2,16,4,1,4,0.25
29,3,32,16,1,16,0.5
30,2,32,8,1,8,0.25
31,3,32,8,1,8,0.25
32,3,32,16,1,16,0.5
34,2,16,8,1,8,0.5
40,2,32,8,1,8,0.25
42,2,32,3,1,3,0.09375
43,3,16,8,1,8,0.5
45,2,32,16,1,16,0.5
46,3,32,8,1,8,0.25
1,2,32,3,1,3,0.09375
2,3,32,3,1,3,0.09375
3,3,32,16,1,16,0.5
5,3,16,4,1,4,0.25
6,2,32,3,1,3,0.09375
8,2,16,8,1,8,0.5
9,2,32,2,1,2,0.0625
10,3,32,16,1,16,0.5
12,2,32,8,1,8,0.25
15,3,32,3,1,3,0.09375
21,3,32,3,1,3,0.09375
22,3,32,8,1,8,0.25
25,2,16,8,1,8,0.5
26,3,32,3,1,3,0.09375
27,3,32,16,1,16,0.5
28,2,16,4,1,4,0.25
29,3,32,16,1,16,0.5
31,3,32,8,1,8,0.25
32,3,32,16,1,16,0.5
33,3,32,3,1,3,0.09375
37,3,16,1,1,1,0.0625
40,2,32,8,1,8,0.25
41,3,32,2,1,2,0.0625
43,3,16,8,1,8,0.5
44,2,16,1,1,1,0.0625
48,2,16,1,1,1,0.0625
