Trial,Block,Endowment,Earned,Choice,Offer,Prop_Endowment
2,2,32,0,0,8,0.25
3,3,32,0,0,8,0.25
9,3,16,0,0,8,0.5
11,2,16,0,0,8,0.5
13,3,32,0,0,3,0.09375
18,2,32,0,0,2,0.0625
19,3,16,0,0,1,0.0625
20,2,16,0,0,2,0.125
23,2,16,0,0,8,0.5
24,3,16,0,0,1,0.0625
25,3,32,0,0,16,0.5
28,3,32,0,0,16,0.5
29,3,16,0,0,8,0.5
31,2,16,0,0,1,0.0625
32,3,32,0,0,3,0.09375
36,3,32,0,0,16,0.5
37,2,32,0,0,2,0.0625
38,3,32,0,0,8,0.25
40,2,16,0,0,2,0.125
41,2,16,0,0,8,0.5
42,2,16,0,0,8,0.5
43,3,16,0,0,2,0.125
44,2,32,0,0,2,0.0625
46,3,16,0,0,2,0.125
