Trial,Block,Endowment,Earned,Choice,Offer,Prop_Endowment
1,3,16,0,0,4,0.25
2,2,32,0,0,2,0.0625
3,2,32,0,0,2,0.0625
6,3,16,0,0,2,0.125
9,2,32,0,0,16,0.5
11,2,16,0,0,2,0.125
16,3,32,0,0,16,0.5
18,2,32,0,0,3,0.09375
19,3,16,0,0,8,0.5
21,2,32,0,0,8,0.25
24,2,16,0,0,8,0.5
26,2,32,0,0,16,0.5
28,2,32,0,0,8,0.25
30,3,16,0,0,2,0.125
31,2,16,0,0,1,0.0625
32,2,32,0,0,3,0.09375
33,3,32,0,0,2,0.0625
34,2,16,0,0,1,0.0625
35,2,32,0,0,16,0.5
36,3,16,0,0,8,0.5
37,3,16,0,0,8,0.5
39,3,32,0,0,2,0.0625
42,3,16,0,0,1,0.0625
45,2,16,0,0,4,0.25
46,3,32,0,0,8,0.25
48,3,32,0,0,8,0.25
