Trial,Block,Endowment,Earned,Choice,Offer,Prop_Endowment
22,2,32,0,0,2,0.0625
48,2,16,0,0,1,0.0625
1,2,32,0,0,2,0.0625
2,2,16,0,0,8,0.5
5,3,32,0,0,3,0.09375
7,3,32,0,0,3,0.09375
9,3,32,0,0,16,0.5
13,3,32,0,0,3,0.09375
16,3,32,0,0,3,0.09375
19,2,32,0,0,8,0.25
22,3,32,0,0,8,0.25
24,2,16,0,0,2,0.125
26,2,32,0,0,8,0.25
28,3,16,0,0,2,0.125
29,3,32,0,0,2,0.0625
30,2,32,0,0,16,0.5
34,3,32,0,0,16,0.5
35,3,32,0,0,8,0.25
36,2,16,0,0,4,0.25
37,2,16,0,0,2,0.125
41,2,16,0,0,4,0.25
42,2,32,0,0,2,0.0625
43,2,16,0,0,2,0.125
45,2,16,0,0,2,0.125
47,2,32,0,0,8,0.25
