Trial,Block,Endowment,Earned,Choice,Offer,Prop_Endowment
1,2,32,2,1,2,0.0625
4,2,32,16,1,16,0.5
5,2,32,8,1,8,0.25
7,3,32,2,1,2,0.0625
8,3,32,8,1,8,0.25
11,2,32,8,1,8,0.25
12,2,16,4,1,4,0.25
14,3,32,8,1,8,0.25
16,3,16,4,1,4,0.25
20,3,32,16,1,16,0.5
21,3,16,8,1,8,0.5
22,2,32,2,1,2,0.0625
23,2,16,2,1,2,0.125
28,2,32,16,1,16,0.5
29,2,32,8,1,8,0.25
30,3,32,16,1,16,0.5
33,2,16,8,1,8,0.5
34,3,32,16,1,16,0.5
35,3,16,8,1,8,0.5
43,3,32,3,1,3,0.09375
45,2,16,4,1,4,0.25
48,2,32,16,1,16,0.5
2,2,32,16,1,16,0.5
4,3,16,2,1,2,0.125
7,2,16,2,1,2,0.125
8,2,32,3,1,3,0.09375
9,2,32,8,1,8,0.25
10,2,16,8,1,8,0.5
12,3,32,16,1,16,0.5
15,3,32,3,1,3,0.09375
16,2,32,8,1,8,0.25
20,2,32,2,1,2,0.0625
21,3,32,16,1,16,0.5
22,2,16,2,1,2,0.125
23,3,16,4,1,4,0.25
24,2,32,16,1,16,0.5
25,2,16,8,1,8,0.5
27,3,32,2,1,2,0.0625
28,3,32,16,1,16,0.5
30,2,32,3,1,3,0.09375
31,3,32,2,1,2,0.0625
33,3,32,2,1,2,0.0625
34,3,32,3,1,3,0.09375
40,2,32,8,1,8,0.25
46,3,16,8,1,8,0.5
47,3,32,2,1,2,0.0625
