Trial,Block,Endowment,Earned,Choice,Offer,Prop_Endowment
1,2,32,16,1,16,0.5
9,2,16,8,1,8,0.5
14,2,16,8,1,8,0.5
20,3,32,16,1,16,0.5
22,3,32,16,1,16,0.5
24,2,32,16,1,16,0.5
26,3,16,8,1,8,0.5
32,3,32,16,1,16,0.5
37,2,16,8,1,8,0.5
39,3,32,16,1,16,0.5
43,3,16,8,1,8,0.5
1,3,32,3,1,3,0.09375
2,2,32,8,1,8,0.25
3,2,32,2,1,2,0.0625
7,2,32,3,1,3,0.09375
9,3,16,4,1,4,0.25
11,3,32,3,1,3,0.09375
15,3,16,1,1,1,0.0625
16,2,16,4,1,4,0.25
19,2,16,1,1,1,0.0625
23,2,16,4,1,4,0.25
24,2,16,1,1,1,0.0625
28,3,16,4,1,4,0.25
30,2,32,3,1,3,0.09375
32,3,32,2,1,2,0.0625
34,3,32,3,1,3,0.09375
35,3,16,4,1,4,0.25
36,2,16,2,1,2,0.125
37,2,16,2,1,2,0.125
38,2,16,4,1,4,0.25
40,3,32,2,1,2,0.0625
41,3,16,8,1,8,0.5
47,2,16,1,1,1,0.0625
