Trial,Block,Endowment,Earned,Choice,Offer,Prop_Endowment
1,3,32,3,1,3,0.09375
2,3,32,8,1,8,0.25
3,3,32,8,1,8,0.25
4,2,32,3,1,3,0.09375
6,2,32,16,1,16,0.5
8,2,16,2,1,2,0.125
12,2,16,4,1,4,0.25
13,2,16,4,1,4,0.25
14,2,16,4,1,4,0.25
15,3,32,3,1,3,0.09375
17,2,32,16,1,16,0.5
19,3,16,8,1,8,0.5
20,3,32,8,1,8,0.25
23,2,16,8,1,8,0.5
25,3,32,16,1,16,0.5
29,2,16,8,1,8,0.5
30,2,16,8,1,8,0.5
31,3,16,8,1,8,0.5
32,2,16,4,1,4,0.25
37,3,32,16,1,16,0.5
38,3,32,8,1,8,0.25
44,3,16,4,1,4,0.25
47,3,32,8,1,8,0.25
48,2,32,8,1,8,0.25
1,3,16,2,1,2,0.125
4,3,16,1,1,1,0.0625
5,2,16,2,1,2,0.125
6,3,32,8,1,8,0.25
9,3,32,2,1,2,0.0625
10,3,16,2,1,2,0.125
11,3,32,3,1,3,0.09375
15,3,16,1,1,1,0.0625
16,2,32,2,1,2,0.0625
17,2,16,4,1,4,0.25
18,2,16,8,1,8,0.5
21,2,32,3,1,3,0.09375
22,3,32,8,1,8,0.25
24,3,16,8,1,8,0.5
26,3,16,8,1,8,0.5
32,2,32,8,1,8,0.25
36,3,16,1,1,1,0.0625
37,3,32,16,1,16,0.5
39,3,32,3,1,3,0.09375
41,3,32,2,1,2,0.0625
42,2,32,8,1,8,0.25
