Trial,Block,Endowment,Earned,Choice,Offer,Prop_Endowment
1,3,32,16,1,16,0.5
3,3,32,2,1,2,0.0625
4,2,16,1,1,1,0.0625
5,3,16,4,1,4,0.25
6,3,32,8,1,8,0.25
7,3,32,2,1,2,0.0625
8,2,32,8,1,8,0.25
9,2,32,3,1,3,0.09375
10,3,32,3,1,3,0.09375
11,2,16,1,1,1,0.0625
12,3,16,4,1,4,0.25
13,3,32,8,1,8,0.25
14,2,16,2,1,2,0.125
15,2,32,3,1,3,0.09375
16,3,32,2,1,2,0.0625
17,2,16,2,1,2,0.125
18,3,32,3,1,3,0.09375
19,2,16,2,1,2,0.125
20,3,32,2,1,2,0.0625
21,2,16,2,1,2,0.125
22,3,16,2,1,2,0.125
23,3,16,2,1,2,0.125
24,2,16,4,1,4,0.25
25,2,16,1,1,1,0.0625
26,3,16,2,1,2,0.125
27,2,16,8,1,8,0.5
28,2,32,16,1,16,0.5
29,3,32,16,1,16,0.5
30,2,16,8,1,8,0.5
31,3,32,8,1,8,0.25
32,3,16,8,1,8,0.5
33,2,16,8,1,8,0.5
34,3,16,8,1,8,0.5
35,2,32,8,1,8,0.25
36,2,16,4,1,4,0.25
37,2,16,8,1,8,0.5
38,3,16,8,1,8,0.5
39,2,16,8,1,8,0.5
40,3,16,4,1,4,0.25
41,3,16,8,1,8,0.5
42,3,32,2,1,2,0.0625
43,2,32,8,1,8,0.25
44,2,16,4,1,4,0.25
45,3,16,2,1,2,0.125
46,3,32,2,1,2,0.0625
47,2,16,1,1,1,0.0625
48,2,16,1,1,1,0.0625
1,2,32,3,1,3,0.09375
3,2,16,8,1,8,0.5
4,3,16,4,1,4,0.25
6,3,16,1,1,1,0.0625
7,2,32,2,1,2,0.0625
8,3,16,2,1,2,0.125
9,2,32,8,1,8,0.25
10,2,16,2,1,2,0.125
11,2,32,3,1,3,0.09375
14,3,16,2,1,2,0.125
15,3,32,16,1,16,0.5
16,3,16,1,1,1,0.0625
17,2,16,8,1,8,0.5
18,2,16,4,1,4,0.25
19,3,32,8,1,8,0.25
20,3,16,4,1,4,0.25
22,2,32,2,1,2,0.0625
23,2,16,8,1,8,0.5
26,3,16,2,1,2,0.125
27,3,32,8,1,8,0.25
28,3,16,2,1,2,0.125
29,2,16,2,1,2,0.125
34,3,16,4,1,4,0.25
38,3,32,3,1,3,0.09375
44,3,32,2,1,2,0.0625
47,3,32,2,1,2,0.0625
48,2,16,1,1,1,0.0625
