Trial,Block,Endowment,Earned,Choice,Offer,Prop_Endowment
1,2,16,0,0,8,0.5
2,2,32,0,0,16,0.5
5,2,16,0,0,1,0.0625
6,2,32,0,0,3,0.09375
12,2,32,0,0,2,0.0625
18,3,16,0,0,2,0.125
24,3,16,0,0,2,0.125
27,2,32,0,0,2,0.0625
34,2,32,0,0,3,0.09375
47,3,32,0,0,8,0.25
1,3,16,0,0,2,0.125
2,2,16,0,0,2,0.125
4,3,32,0,0,8,0.25
7,3,16,0,0,4,0.25
8,3,32,0,0,16,0.5
9,3,16,0,0,2,0.125
10,2,16,0,0,1,0.0625
12,2,32,0,0,16,0.5
14,2,16,0,0,8,0.5
18,3,32,0,0,2,0.0625
19,3,16,0,0,4,0.25
21,3,16,0,0,4,0.25
23,3,32,0,0,2,0.0625
24,2,32,0,0,2,0.0625
28,2,16,0,0,2,0.125
30,2,16,0,0,4,0.25
33,3,32,0,0,2,0.0625
35,2,32,0,0,8,0.25
36,2,32,0,0,8,0.25
38,2,32,0,0,8,0.25
43,3,32,0,0,3,0.09375
45,2,16,0,0,8,0.5
46,3,16,0,0,8,0.5
47,2,32,0,0,2,0.0625
48,2,16,0,0,2,0.125
