Trial,Block,Endowment,Earned,Choice,Offer,Prop_Endowment
1,2,16,1,1,1,0.0625
2,3,32,8,1,8,0.25
3,3,16,8,1,8,0.5
6,2,32,8,1,8,0.25
7,2,16,8,1,8,0.5
10,3,16,4,1,4,0.25
11,2,16,8,1,8,0.5
13,2,16,1,1,1,0.0625
15,2,32,16,1,16,0.5
16,2,16,4,1,4,0.25
18,2,32,8,1,8,0.25
19,3,16,1,1,1,0.0625
20,2,16,8,1,8,0.5
21,3,16,8,1,8,0.5
22,3,16,2,1,2,0.125
24,2,32,16,1,16,0.5
25,3,32,8,1,8,0.25
26,3,16,8,1,8,0.5
30,3,32,8,1,8,0.25
32,2,16,8,1,8,0.5
35,2,16,4,1,4,0.25
36,3,16,4,1,4,0.25
37,2,16,4,1,4,0.25
43,3,16,8,1,8,0.5
46,2,32,8,1,8,0.25
47,3,32,16,1,16,0.5
48,3,16,8,1,8,0.5
2,2,32,16,1,16,0.5
6,3,32,3,1,3,0.09375
12,3,32,3,1,3,0.09375
13,2,32,16,1,16,0.5
16,3,16,2,1,2,0.125
17,3,16,1,1,1,0.0625
18,3,16,1,1,1,0.0625
19,2,16,1,1,1,0.0625
22,3,16,8,1,8,0.5
23,3,32,2,1,2,0.0625
24,2,16,1,1,1,0.0625
27,2,32,2,1,2,0.0625
30,3,16,4,1,4,0.25
33,3,32,2,1,2,0.0625
36,2,16,8,1,8,0.5
38,3,32,3,1,3,0.09375
42,2,16,1,1,1,0.0625
44,3,16,8,1,8,0.5
45,3,16,8,1,8,0.5
46,2,32,8,1,8,0.25
47,3,32,2,1,2,0.0625
