Trial,Block,Endowment,Earned,Choice,Offer,Prop_Endowment
6,2,32,8,1,8,0.25
7,2,32,8,1,8,0.25
12,3,32,8,1,8,0.25
21,3,32,16,1,16,0.5
22,3,32,8,1,8,0.25
23,2,16,8,1,8,0.5
27,2,16,8,1,8,0.5
28,2,16,8,1,8,0.5
32,2,16,8,1,8,0.5
33,3,32,16,1,16,0.5
35,3,32,16,1,16,0.5
38,3,32,16,1,16,0.5
39,2,32,8,1,8,0.25
40,3,32,16,1,16,0.5
41,2,16,8,1,8,0.5
42,2,32,8,1,8,0.25
44,2,32,16,1,16,0.5
46,3,16,8,1,8,0.5
47,2,32,8,1,8,0.25
4,2,16,8,1,8,0.5
6,2,32,3,1,3,0.09375
11,2,32,8,1,8,0.25
15,3,32,16,1,16,0.5
16,2,16,4,1,4,0.25
17,2,32,16,1,16,0.5
19,2,16,8,1,8,0.5
20,2,32,2,1,2,0.0625
22,3,32,2,1,2,0.0625
24,3,32,8,1,8,0.25
26,2,32,16,1,16,0.5
27,3,16,1,1,1,0.0625
31,3,32,3,1,3,0.09375
32,2,16,1,1,1,0.0625
35,2,16,4,1,4,0.25
39,2,16,8,1,8,0.5
40,2,16,2,1,2,0.125
41,3,32,16,1,16,0.5
42,2,16,4,1,4,0.25
44,2,16,8,1,8,0.5
48,3,16,2,1,2,0.125
