Trial,Block,Endowment,Earned,Choice,Offer,Prop_Endowment
2,2,16,1,1,1,0.0625
3,3,16,2,1,2,0.125
4,2,32,3,1,3,0.09375
5,3,32,16,1,16,0.5
6,2,16,1,1,1,0.0625
7,2,32,2,1,2,0.0625
8,3,16,8,1,8,0.5
9,2,16,8,1,8,0.5
10,3,16,8,1,8,0.5
12,2,16,2,1,2,0.125
14,3,32,2,1,2,0.0625
15,2,32,8,1,8,0.25
16,3,32,8,1,8,0.25
17,2,32,3,1,3,0.09375
18,2,32,3,1,3,0.09375
19,2,32,8,1,8,0.25
20,3,16,4,1,4,0.25
21,3,16,2,1,2,0.125
22,3,32,16,1,16,0.5
23,3,16,4,1,4,0.25
24,2,16,2,1,2,0.125
25,3,16,1,1,1,0.0625
26,2,16,2,1,2,0.125
27,2,32,2,1,2,0.0625
28,2,32,8,1,8,0.25
29,2,32,8,1,8,0.25
30,2,32,16,1,16,0.5
31,3,32,2,1,2,0.0625
32,3,32,8,1,8,0.25
33,3,16,1,1,1,0.0625
34,3,32,8,1,8,0.25
35,3,32,16,1,16,0.5
36,2,32,16,1,16,0.5
37,3,16,1,1,1,0.0625
38,2,16,8,1,8,0.5
39,2,32,16,1,16,0.5
40,3,32,3,1,3,0.09375
41,3,32,3,1,3,0.09375
42,2,16,1,1,1,0.0625
43,2,16,4,1,4,0.25
44,3,16,2,1,2,0.125
45,2,16,4,1,4,0.25
46,2,32,16,1,16,0.5
47,3,32,16,1,16,0.5
48,3,16,2,1,2,0.125
2,2,32,3,1,3,0.09375
5,3,16,8,1,8,0.5
7,3,32,16,1,16,0.5
8,2,16,8,1,8,0.5
9,3,32,2,1,2,0.0625
16,3,32,8,1,8,0.25
18,2,16,1,1,1,0.0625
20,2,16,4,1,4,0.25
21,3,16,2,1,2,0.125
26,2,32,8,1,8,0.25
27,2,32,8,1,8,0.25
28,3,16,2,1,2,0.125
31,3,16,2,1,2,0.125
32,2,16,8,1,8,0.5
35,3,16,1,1,1,0.0625
36,3,16,8,1,8,0.5
37,2,32,3,1,3,0.09375
39,3,16,1,1,1,0.0625
43,2,16,8,1,8,0.5
48,2,16,1,1,1,0.0625
