Trial,Block,Endowment,Earned,Choice,Offer,Prop_Endowment
3,3,32,0,0,2,0.0625
4,2,32,0,0,2,0.0625
7,2,32,0,0,3,0.09375
8,2,32,0,0,2,0.0625
10,2,16,0,0,2,0.125
12,3,16,0,0,2,0.125
14,3,16,0,0,1,0.0625
16,3,32,0,0,3,0.09375
21,3,16,0,0,8,0.5
23,3,16,0,0,1,0.0625
24,2,16,0,0,1,0.0625
26,3,16,0,0,2,0.125
28,2,16,0,0,2,0.125
29,2,16,0,0,2,0.125
32,3,32,0,0,3,0.09375
36,3,16,0,0,1,0.0625
37,2,16,0,0,1,0.0625
40,2,32,0,0,2,0.0625
41,2,16,0,0,2,0.125
42,3,32,0,0,2,0.0625
43,3,16,0,0,1,0.0625
44,2,32,0,0,2,0.0625
45,2,32,0,0,3,0.09375
46,3,16,0,0,2,0.125
4,2,32,0,0,16,0.5
5,2,32,0,0,3,0.09375
6,2,16,0,0,2,0.125
8,3,32,0,0,8,0.25
9,2,32,0,0,8,0.25
12,2,16,0,0,1,0.0625
13,3,16,0,0,2,0.125
14,2,16,0,0,1,0.0625
15,3,32,0,0,8,0.25
16,3,16,0,0,2,0.125
18,3,32,0,0,16,0.5
19,2,32,0,0,3,0.09375
21,2,16,0,0,1,0.0625
22,3,32,0,0,2,0.0625
23,3,32,0,0,2,0.0625
26,3,32,0,0,2,0.0625
27,2,16,0,0,1,0.0625
28,3,32,0,0,16,0.5
30,2,16,0,0,1,0.0625
33,3,16,0,0,2,0.125
35,3,32,0,0,16,0.5
36,2,16,0,0,4,0.25
39,3,16,0,0,2,0.125
40,2,32,0,0,16,0.5
43,2,16,0,0,1,0.0625
46,2,32,0,0,8,0.25
48,3,32,0,0,8,0.25
