Trial,Block,Endowment,Earned,Choice,Offer,Prop_Endowment
2,3,16,8,1,8,0.5
4,2,16,8,1,8,0.5
5,2,16,8,1,8,0.5
11,2,16,4,1,4,0.25
12,2,16,4,1,4,0.25
13,3,32,8,1,8,0.25
15,3,16,4,1,4,0.25
16,2,16,8,1,8,0.5
22,3,16,8,1,8,0.5
24,3,32,16,1,16,0.5
27,2,32,16,1,16,0.5
30,2,16,4,1,4,0.25
31,3,32,8,1,8,0.25
36,2,32,8,1,8,0.25
37,2,32,16,1,16,0.5
38,2,32,8,1,8,0.25
40,2,32,16,1,16,0.5
41,3,32,8,1,8,0.25
42,2,32,8,1,8,0.25
44,3,16,8,1,8,0.5
46,3,32,16,1,16,0.5
47,3,32,8,1,8,0.25
48,3,32,16,1,16,0.5
1,3,16,2,1,2,0.125
2,2,16,8,1,8,0.5
4,2,16,2,1,2,0.125
5,3,32,2,1,2,0.0625
7,3,16,4,1,4,0.25
8,2,32,3,1,3,0.09375
9,2,16,4,1,4,0.25
10,2,32,8,1,8,0.25
12,2,32,2,1,2,0.0625
14,2,16,2,1,2,0.125
15,2,32,8,1,8,0.25
16,2,16,4,1,4,0.25
18,2,32,3,1,3,0.09375
19,3,32,2,1,2,0.0625
20,3,32,2,1,2,0.0625
21,2,16,8,1,8,0.5
22,3,16,8,1,8,0.5
23,2,32,16,1,16,0.5
24,2,16,8,1,8,0.5
26,3,32,16,1,16,0.5
28,2,16,1,1,1,0.0625
29,2,32,8,1,8,0.25
32,3,32,8,1,8,0.25
33,3,16,8,1,8,0.5
36,2,32,16,1,16,0.5
37,3,16,2,1,2,0.125
38,3,16,2,1,2,0.125
40,3,16,1,1,1,0.0625
42,3,16,1,1,1,0.0625
47,3,32,3,1,3,0.09375
48,3,32,16,1,16,0.5
