Trial,Block,Endowment,Earned,Choice,Offer,Prop_Endowment
5,2,32,8,1,8,0.25
7,2,16,4,1,4,0.25
8,2,32,16,1,16,0.5
10,3,16,8,1,8,0.5
12,3,16,8,1,8,0.5
13,3,32,3,1,3,0.09375
15,3,32,2,1,2,0.0625
16,3,32,3,1,3,0.09375
17,3,32,16,1,16,0.5
18,2,32,8,1,8,0.25
19,3,32,8,1,8,0.25
22,2,32,8,1,8,0.25
24,3,16,4,1,4,0.25
27,3,32,8,1,8,0.25
30,3,16,4,1,4,0.25
31,3,16,8,1,8,0.5
33,2,16,8,1,8,0.5
35,3,16,4,1,4,0.25
36,2,32,16,1,16,0.5
37,2,32,3,1,3,0.09375
38,3,32,8,1,8,0.25
39,3,32,16,1,16,0.5
40,2,32,8,1,8,0.25
42,3,32,3,1,3,0.09375
43,2,32,16,1,16,0.5
44,3,32,3,1,3,0.09375
45,2,32,8,1,8,0.25
1,3,16,2,1,2,0.125
2,2,16,2,1,2,0.125
6,2,32,16,1,16,0.5
7,3,32,8,1,8,0.25
9,3,16,2,1,2,0.125
10,2,32,8,1,8,0.25
12,3,32,16,1,16,0.5
15,3,32,2,1,2,0.0625
17,3,32,16,1,16,0.5
18,2,32,3,1,3,0.09375
19,3,16,4,1,4,0.25
21,2,32,16,1,16,0.5
22,2,16,8,1,8,0.5
27,2,32,16,1,16,0.5
28,3,16,8,1,8,0.5
29,3,32,8,1,8,0.25
35,2,16,8,1,8,0.5
36,3,16,1,1,1,0.0625
37,3,16,2,1,2,0.125
38,2,32,2,1,2,0.0625
39,2,32,2,1,2,0.0625
41,3,16,8,1,8,0.5
43,3,32,2,1,2,0.0625
44,2,16,1,1,1,0.0625
47,3,16,4,1,4,0.25
