Trial,Block,Endowment,Earned,Choice,Offer,Prop_Endowment
2,2,16,8,1,8,0.5
5,2,16,8,1,8,0.5
6,3,32,16,1,16,0.5
9,3,32,16,1,16,0.5
14,3,32,8,1,8,0.25
15,3,32,8,1,8,0.25
17,3,32,8,1,8,0.25
18,2,32,8,1,8,0.25
23,3,16,4,1,4,0.25
24,2,16,8,1,8,0.5
25,2,16,8,1,8,0.5
26,3,32,16,1,16,0.5
32,3,32,8,1,8,0.25
34,2,32,16,1,16,0.5
37,3,32,16,1,16,0.5
38,3,16,2,1,2,0.125
39,3,32,16,1,16,0.5
40,2,16,8,1,8,0.5
42,3,32,8,1,8,0.25
43,2,32,8,1,8,0.25
44,2,32,8,1,8,0.25
45,3,32,16,1,16,0.5
47,2,32,8,1,8,0.25
48,2,32,8,1,8,0.25
5,2,32,16,1,16,0.5
9,2,16,8,1,8,0.5
11,3,32,2,1,2,0.0625
12,3,16,1,1,1,0.0625
13,2,16,1,1,1,0.0625
22,3,16,2,1,2,0.125
25,2,16,1,1,1,0.0625
27,2,32,2,1,2,0.0625
32,3,16,2,1,2,0.125
34,2,16,2,1,2,0.125
36,3,16,8,1,8,0.5
38,3,16,2,1,2,0.125
39,3,32,8,1,8,0.25
40,3,16,4,1,4,0.25
42,2,16,2,1,2,0.125
45,2,16,2,1,2,0.125
46,2,32,16,1,16,0.5
48,2,16,8,1,8,0.5
