Trial,Block,Endowment,Earned,Choice,Offer,Prop_Endowment
1,3,16,0,0,1,0.0625
9,3,32,0,0,3,0.09375
10,2,16,0,0,2,0.125
11,3,32,0,0,3,0.09375
13,2,16,0,0,1,0.0625
14,3,16,0,0,1,0.0625
21,2,32,0,0,2,0.0625
22,3,32,0,0,2,0.0625
23,2,32,0,0,2,0.0625
24,2,32,0,0,3,0.09375
25,3,16,0,0,1,0.0625
27,2,16,0,0,1,0.0625
35,2,32,0,0,2,0.0625
39,2,16,0,0,1,0.0625
1,2,32,0,0,3,0.09375
2,2,16,0,0,8,0.5
3,2,16,0,0,4,0.25
6,2,32,0,0,2,0.0625
8,2,32,0,0,2,0.0625
9,2,32,0,0,2,0.0625
10,3,32,0,0,3,0.09375
15,3,32,0,0,2,0.0625
20,2,16,0,0,2,0.125
24,3,32,0,0,3,0.09375
26,2,32,0,0,8,0.25
28,3,16,0,0,1,0.0625
32,3,16,0,0,4,0.25
33,3,32,0,0,16,0.5
35,3,16,0,0,2,0.125
36,2,16,0,0,4,0.25
38,3,32,0,0,8,0.25
39,3,16,0,0,4,0.25
41,3,32,0,0,16,0.5
44,3,16,0,0,8,0.5
