Trial,Block,Endowment,Earned,Choice,Offer,Prop_Endowment
1,3,32,0,0,2,0.0625
2,2,32,0,0,3,0.09375
4,2,32,0,0,3,0.09375
5,2,16,0,0,4,0.25
7,3,16,0,0,2,0.125
8,3,32,0,0,3,0.09375
9,3,16,0,0,4,0.25
11,3,32,0,0,2,0.0625
12,3,16,0,0,1,0.0625
13,3,16,0,0,2,0.125
14,3,16,0,0,4,0.25
15,2,32,0,0,3,0.09375
16,2,16,0,0,1,0.0625
18,3,32,0,0,2,0.0625
19,2,16,0,0,1,0.0625
21,3,32,0,0,3,0.09375
22,2,16,0,0,4,0.25
24,2,32,0,0,8,0.25
25,2,16,0,0,4,0.25
26,2,32,0,0,3,0.09375
27,2,16,0,0,1,0.0625
30,3,16,0,0,2,0.125
31,3,32,0,0,8,0.25
33,2,32,0,0,8,0.25
34,3,16,0,0,4,0.25
35,3,16,0,0,4,0.25
36,2,32,0,0,3,0.09375
37,3,16,0,0,2,0.125
38,3,32,0,0,8,0.25
39,2,16,0,0,1,0.0625
40,2,32,0,0,2,0.0625
41,2,16,0,0,4,0.25
43,3,32,0,0,2,0.0625
44,3,32,0,0,2,0.0625
48,2,32,0,0,2,0.0625
2,3,16,0,0,4,0.25
3,2,16,0,0,2,0.125
5,3,32,0,0,3,0.09375
7,3,16,0,0,1,0.0625
9,2,32,0,0,3,0.09375
14,3,32,0,0,16,0.5
15,3,32,0,0,2,0.0625
21,3,16,0,0,1,0.0625
22,2,16,0,0,2,0.125
23,2,16,0,0,8,0.5
25,3,32,0,0,3,0.09375
26,2,32,0,0,8,0.25
32,2,32,0,0,3,0.09375
33,2,16,0,0,8,0.5
34,2,32,0,0,8,0.25
36,2,16,0,0,8,0.5
40,3,32,0,0,16,0.5
47,2,16,0,0,1,0.0625
