Trial,Block,Endowment,Earned,Choice,Offer,Prop_Endowment
1,2,32,3,1,3,0.09375
3,2,32,2,1,2,0.0625
6,2,16,4,1,4,0.25
8,3,32,3,1,3,0.09375
11,3,32,16,1,16,0.5
12,2,16,1,1,1,0.0625
13,3,16,2,1,2,0.125
14,3,16,2,1,2,0.125
15,3,32,16,1,16,0.5
16,2,32,3,1,3,0.09375
17,3,32,8,1,8,0.25
21,3,32,16,1,16,0.5
23,3,32,16,1,16,0.5
24,2,32,2,1,2,0.0625
25,2,16,4,1,4,0.25
28,3,32,2,1,2,0.0625
29,2,16,4,1,4,0.25
30,3,16,4,1,4,0.25
31,2,32,8,1,8,0.25
32,2,32,8,1,8,0.25
34,2,16,8,1,8,0.5
35,2,16,8,1,8,0.5
37,2,16,2,1,2,0.125
38,3,32,3,1,3,0.09375
39,2,32,8,1,8,0.25
40,3,32,2,1,2,0.0625
46,3,16,4,1,4,0.25
47,3,16,8,1,8,0.5
48,2,32,16,1,16,0.5
3,2,32,8,1,8,0.25
5,2,16,1,1,1,0.0625
9,2,32,2,1,2,0.0625
10,3,16,1,1,1,0.0625
11,3,32,2,1,2,0.0625
12,2,16,8,1,8,0.5
15,3,16,1,1,1,0.0625
16,3,16,4,1,4,0.25
17,3,32,3,1,3,0.09375
19,2,16,4,1,4,0.25
21,3,32,2,1,2,0.0625
22,2,32,2,1,2,0.0625
25,3,32,16,1,16,0.5
26,3,32,8,1,8,0.25
32,2,16,2,1,2,0.125
33,2,32,8,1,8,0.25
34,3,32,16,1,16,0.5
35,3,32,16,1,16,0.5
37,3,32,2,1,2,0.0625
38,2,16,2,1,2,0.125
39,2,16,4,1,4,0.25
40,3,32,16,1,16,0.5
44,3,16,2,1,2,0.125
46,2,32,16,1,16,0.5
47,2,32,3,1,3,0.09375
48,2,32,3,1,3,0.09375
