Trial,Block,Endowment,Earned,Choice,Offer,Prop_Endowment
1,2,16,0,0,1,0.0625
2,3,16,0,0,1,0.0625
12,2,32,0,0,3,0.09375
16,2,16,0,0,1,0.0625
20,2,32,0,0,8,0.25
35,3,16,0,0,1,0.0625
40,2,16,0,0,1,0.0625
42,2,16,0,0,1,0.0625
46,2,16,0,0,8,0.5
1,2,16,0,0,8,0.5
3,2,32,0,0,3,0.09375
4,3,32,0,0,2,0.0625
5,2,32,0,0,16,0.5
6,3,16,0,0,8,0.5
7,2,32,0,0,2,0.0625
12,3,16,0,0,4,0.25
14,3,32,0,0,8,0.25
15,2,32,0,0,2,0.0625
17,3,32,0,0,3,0.09375
19,3,16,0,0,2,0.125
23,2,16,0,0,2,0.125
26,2,32,0,0,2,0.0625
28,3,16,0,0,8,0.5
30,3,32,0,0,3,0.09375
34,3,32,0,0,16,0.5
35,3,32,0,0,2,0.0625
36,2,32,0,0,8,0.25
37,2,16,0,0,4,0.25
41,3,16,0,0,1,0.0625
42,3,32,0,0,8,0.25
43,3,16,0,0,8,0.5
44,2,32,0,0,16,0.5
47,2,16,0,0,1,0.0625
48,3,32,0,0,8,0.25
