Trial,Block,Endowment,Earned,Choice,Offer,Prop_Endowment
2,3,32,0,0,8,0.25
3,2,32,0,0,3,0.09375
5,2,16,0,0,2,0.125
6,3,32,0,0,3,0.09375
7,2,16,0,0,8,0.5
8,3,32,0,0,16,0.5
9,2,16,0,0,4,0.25
11,3,16,0,0,4,0.25
12,2,32,0,0,8,0.25
13,2,16,0,0,1,0.0625
14,2,32,0,0,3,0.09375
15,3,32,0,0,3,0.09375
21,3,32,0,0,8,0.25
23,3,16,0,0,1,0.0625
24,2,32,0,0,3,0.09375
29,2,32,0,0,8,0.25
30,2,32,0,0,2,0.0625
31,2,16,0,0,4,0.25
32,2,16,0,0,8,0.5
33,3,16,0,0,2,0.125
34,3,32,0,0,8,0.25
35,3,16,0,0,1,0.0625
36,3,16,0,0,1,0.0625
39,3,32,0,0,2,0.0625
42,2,16,0,0,4,0.25
43,2,32,0,0,3,0.09375
46,2,16,0,0,8,0.5
48,2,16,0,0,2,0.125
